t,Sensor T [K],Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1559894215.9924426,+120.87,+0.9319,+200.4,+0.7546,0,000
1559894238.01806,+120.82,+0.9321,+200.4,+0.7546,0,000
1559894260.0423286,+120.77,+0.9322,+200.4,+0.7547,0,000
1559894282.0681674,+120.71,+0.9323,+200.3,+0.7548,0,000
1559894304.0927389,+120.66,+0.9324,+200.3,+0.7548,0,000
1559894326.1186574,+120.61,+0.9325,+200.3,+0.7549,0,000
1559894348.1444516,+120.56,+0.9326,+200.3,+0.7549,0,000
1559894370.16992,+120.50,+0.9327,+200.2,+0.7550,0,000
1559894392.1953413,+120.45,+0.9329,+200.2,+0.7551,0,000
1559894414.220981,+120.40,+0.9330,+200.2,+0.7551,0,000
1559894436.2449872,+120.35,+0.9331,+200.1,+0.7552,0,000
1559894458.2708135,+120.29,+0.9332,+200.1,+0.7553,0,000
1559894480.296417,+120.24,+0.9333,+200.1,+0.7553,0,000
1559894502.3221931,+120.19,+0.9334,+200.1,+0.7554,0,000
1559894524.347942,+120.14,+0.9335,+200.0,+0.7555,0,000
1559894546.37368,+120.09,+0.9337,+200.0,+0.7555,0,000
1559894568.3985147,+120.03,+0.9338,+199.99,+0.7556,0,000
1559894590.4239328,+119.98,+0.9339,+199.96,+0.7557,0,000
1559894612.4471347,+119.93,+0.9340,+199.93,+0.7557,0,000
1559894634.472321,+119.88,+0.9341,+199.90,+0.7558,0,000
1559894656.4956834,+119.82,+0.9342,+199.88,+0.7559,0,000
1559894678.5210183,+119.77,+0.9343,+199.85,+0.7559,0,000
1559894700.5467658,+119.72,+0.9344,+199.82,+0.7560,0,000
1559894722.571076,+119.67,+0.9345,+199.79,+0.7560,0,000
1559894744.5964363,+119.61,+0.9347,+199.77,+0.7561,0,000
1559894766.6209276,+119.56,+0.9348,+199.74,+0.7562,0,000
1559894788.6464782,+119.51,+0.9349,+199.71,+0.7562,0,000
1559894810.6722314,+119.46,+0.9350,+199.68,+0.7563,0,000
1559894832.6980293,+119.40,+0.9351,+199.65,+0.7564,0,000
1559894854.7232456,+119.35,+0.9352,+199.62,+0.7564,0,000
1559894876.7483518,+119.29,+0.9353,+199.60,+0.7565,0,000
1559894898.7735803,+119.24,+0.9355,+199.57,+0.7566,0,000
1559894920.7984638,+119.19,+0.9356,+199.54,+0.7566,0,000
1559894942.8240023,+119.14,+0.9357,+199.52,+0.7567,0,000
1559894964.8495123,+119.09,+0.9358,+199.49,+0.7568,0,000
1559894986.873615,+119.03,+0.9359,+199.46,+0.7568,0,000
1559895008.897568,+118.98,+0.9360,+199.43,+0.7569,0,000
1559895030.9225287,+118.93,+0.9361,+199.41,+0.7569,0,000
1559895052.9483979,+118.88,+0.9362,+199.37,+0.7570,0,000
1559895074.9739356,+118.82,+0.9364,+199.35,+0.7571,0,000
1559895096.9972608,+118.77,+0.9365,+199.33,+0.7571,0,000
1559895119.019727,+118.72,+0.9366,+199.29,+0.7572,0,000
1559895141.045322,+118.67,+0.9367,+199.27,+0.7573,0,000
1559895163.0696878,+118.61,+0.9368,+199.25,+0.7573,0,000
1559895185.0954714,+118.56,+0.9369,+199.21,+0.7574,0,000
1559895207.1211567,+118.51,+0.9370,+199.19,+0.7575,0,000
1559895229.1464624,+118.46,+0.9371,+199.16,+0.7575,0,000
1559895251.17202,+118.41,+0.9372,+199.13,+0.7576,0,000
1559895273.197873,+118.35,+0.9374,+199.10,+0.7576,0,000
1559895295.223577,+118.30,+0.9375,+199.08,+0.7577,0,000
1559895317.2481384,+118.25,+0.9376,+199.05,+0.7578,0,000
1559895339.2729013,+118.20,+0.9377,+199.02,+0.7578,0,000
1559895361.2982962,+118.14,+0.9378,+199.00,+0.7579,0,000
1559895383.3237891,+118.09,+0.9379,+198.97,+0.7580,0,000
1559895405.3482223,+118.04,+0.9380,+198.93,+0.7580,0,000
1559895427.3721423,+117.98,+0.9382,+198.91,+0.7581,0,000
1559895449.3974502,+117.94,+0.9383,+198.88,+0.7581,0,000
1559895471.4231448,+117.88,+0.9384,+198.85,+0.7582,0,000
1559895493.4479468,+117.83,+0.9385,+198.84,+0.7583,0,000
1559895515.4737916,+117.78,+0.9386,+198.80,+0.7583,0,000
1559895537.4997332,+117.73,+0.9387,+198.77,+0.7584,0,000
1559895559.5253189,+117.67,+0.9388,+198.75,+0.7585,0,000
1559895581.54904,+117.62,+0.9389,+198.72,+0.7585,0,000
1559895603.5729103,+117.57,+0.9390,+198.69,+0.7586,0,000
1559895625.5984862,+117.52,+0.9392,+198.67,+0.7587,0,000
1559895647.624297,+117.46,+0.9393,+198.64,+0.7587,0,000
1559895669.6487842,+117.41,+0.9394,+198.61,+0.7588,0,000
1559895691.6717298,+117.35,+0.9395,+198.59,+0.7589,0,000
1559895713.6962893,+117.30,+0.9396,+198.56,+0.7589,0,000
1559895735.7219539,+117.26,+0.9397,+198.53,+0.7590,0,000
1559895757.747852,+117.20,+0.9398,+198.51,+0.7591,0,000
1559895779.7737684,+117.15,+0.9400,+198.48,+0.7591,0,000
1559895801.799512,+117.09,+0.9401,+198.44,+0.7592,0,000
1559895823.8231416,+117.05,+0.9402,+198.42,+0.7592,0,000
1559895845.8489382,+116.99,+0.9403,+198.39,+0.7593,0,000
1559895867.8744495,+116.94,+0.9404,+198.37,+0.7594,0,000
1559895889.8997438,+116.89,+0.9405,+198.34,+0.7594,0,000
1559895911.923611,+116.84,+0.9406,+198.31,+0.7595,0,000
1559895933.9484968,+116.79,+0.9407,+198.28,+0.7596,0,000
1559895955.9743612,+116.73,+0.9409,+198.26,+0.7596,0,000
1559895978.0001676,+116.68,+0.9410,+198.23,+0.7597,0,000
1559896000.02587,+116.63,+0.9411,+198.20,+0.7597,0,000
1559896022.0516624,+116.58,+0.9412,+198.18,+0.7598,0,000
1559896044.077282,+116.52,+0.9413,+198.14,+0.7599,0,000
1559896066.1031559,+116.47,+0.9414,+198.12,+0.7599,0,000
1559896088.1289752,+116.41,+0.9415,+198.10,+0.7600,0,000
1559896110.1529663,+116.36,+0.9416,+198.06,+0.7601,0,000
1559896132.1767762,+116.32,+0.9417,+198.04,+0.7601,0,000
1559896154.2014775,+116.26,+0.9419,+198.02,+0.7602,0,000
1559896176.2270336,+116.21,+0.9420,+197.98,+0.7602,0,000
1559896198.2525642,+116.15,+0.9421,+197.96,+0.7603,0,000
1559896220.2763135,+116.10,+0.9422,+197.93,+0.7604,0,000
1559896242.301509,+116.05,+0.9423,+197.90,+0.7604,0,000
1559896264.3270414,+116.00,+0.9424,+197.87,+0.7605,0,000
1559896286.3525286,+115.95,+0.9426,+197.85,+0.7606,0,000
1559896308.3770204,+115.90,+0.9427,+197.82,+0.7606,0,000
1559896330.402616,+115.84,+0.9428,+197.80,+0.7607,0,000
1559896352.428037,+115.79,+0.9429,+197.77,+0.7608,0,000
1559896374.4533277,+115.74,+0.9430,+197.74,+0.7608,0,000
1559896396.4774902,+115.68,+0.9431,+197.72,+0.7609,0,000
1559896418.503181,+115.63,+0.9432,+197.68,+0.7609,0,000
1559896440.5283384,+115.58,+0.9433,+197.66,+0.7610,0,000
1559896462.5536008,+115.53,+0.9434,+197.64,+0.7611,0,000
1559896484.5776634,+115.47,+0.9435,+197.60,+0.7611,0,000
1559896506.6031275,+115.42,+0.9437,+197.58,+0.7612,0,000
1559896528.6283383,+115.37,+0.9438,+197.56,+0.7613,0,000
1559896550.6539907,+115.32,+0.9439,+197.52,+0.7613,0,000
1559896572.679507,+115.27,+0.9440,+197.50,+0.7614,0,000
1559896594.7044363,+115.21,+0.9441,+197.47,+0.7614,0,000
1559896616.7299564,+115.16,+0.9442,+197.44,+0.7615,0,000
1559896638.7543294,+115.11,+0.9443,+197.42,+0.7616,0,000
1559896660.7789052,+115.06,+0.9445,+197.39,+0.7616,0,000
1559896682.8045304,+115.00,+0.9446,+197.36,+0.7617,0,000
1559896704.8301737,+114.96,+0.9447,+197.34,+0.7618,0,000
1559896726.8560052,+114.90,+0.9448,+197.31,+0.7618,0,000
1559896748.8818848,+114.84,+0.9449,+197.28,+0.7619,0,000
1559896770.9036853,+114.79,+0.9450,+197.26,+0.7619,0,000
1559896792.9277358,+114.73,+0.9451,+197.23,+0.7620,0,000
1559896814.9529727,+114.67,+0.9452,+197.20,+0.7621,0,000
1559896836.9788127,+114.62,+0.9453,+197.18,+0.7621,0,000
1559896859.0046906,+114.56,+0.9455,+197.15,+0.7622,0,000
1559896881.0289664,+114.51,+0.9456,+197.12,+0.7623,0,000
1559896903.054652,+114.46,+0.9457,+197.09,+0.7623,0,000
1559896925.0802777,+114.40,+0.9458,+197.06,+0.7624,0,000
1559896947.1060848,+114.35,+0.9459,+197.04,+0.7625,0,000
1559896969.1318405,+114.30,+0.9460,+197.01,+0.7625,0,000
1559896991.1575928,+114.24,+0.9461,+196.98,+0.7626,0,000
1559897013.1831102,+114.19,+0.9463,+196.96,+0.7626,0,000
1559897035.2088823,+114.14,+0.9464,+196.93,+0.7627,0,000
1559897057.2345018,+114.08,+0.9465,+196.90,+0.7628,0,000
1559897079.2591934,+114.02,+0.9466,+196.88,+0.7628,0,000
1559897101.2838292,+113.97,+0.9467,+196.85,+0.7629,0,000
1559897123.3095365,+113.92,+0.9468,+196.82,+0.7630,0,000
1559897145.3334546,+113.86,+0.9469,+196.80,+0.7630,0,000
1559897167.358468,+113.81,+0.9470,+196.77,+0.7631,0,000
1559897189.384344,+113.75,+0.9471,+196.75,+0.7631,0,000
1559897211.4095771,+113.69,+0.9473,+196.72,+0.7632,0,000
1559897233.4343448,+113.65,+0.9474,+196.69,+0.7633,0,000
1559897255.4582474,+113.59,+0.9475,+196.67,+0.7633,0,000
1559897277.484028,+113.54,+0.9476,+196.63,+0.7634,0,000
1559897299.5096262,+113.48,+0.9477,+196.61,+0.7634,0,000
1559897321.5354779,+113.44,+0.9478,+196.59,+0.7635,0,000
1559897343.5602958,+113.38,+0.9479,+196.55,+0.7636,0,000
1559897365.5843408,+113.32,+0.9480,+196.54,+0.7636,0,000
1559897387.6090245,+113.27,+0.9481,+196.51,+0.7637,0,000
1559897409.6317322,+113.21,+0.9483,+196.48,+0.7638,0,000
1559897431.657046,+113.16,+0.9484,+196.45,+0.7638,0,000
1559897453.682976,+113.10,+0.9485,+196.43,+0.7639,0,000
1559897475.7069495,+113.05,+0.9486,+196.40,+0.7639,0,000
1559897497.7323344,+112.99,+0.9487,+196.37,+0.7640,0,000
1559897519.7571976,+112.94,+0.9488,+196.34,+0.7641,0,000
1559897541.7830844,+112.89,+0.9489,+196.32,+0.7641,0,000
1559897563.80789,+112.83,+0.9490,+196.29,+0.7642,0,000
1559897585.8337183,+112.78,+0.9492,+196.27,+0.7642,0,000
1559897607.8592863,+112.72,+0.9493,+196.24,+0.7643,0,000
1559897629.8850117,+112.67,+0.9494,+196.21,+0.7644,0,000
1559897651.9096098,+112.62,+0.9495,+196.19,+0.7644,0,000
1559897673.9351914,+112.56,+0.9496,+196.16,+0.7645,0,000
1559897695.9609144,+112.51,+0.9497,+196.13,+0.7646,0,000
1559897717.9850035,+112.46,+0.9498,+196.11,+0.7646,0,000
1559897740.010904,+112.40,+0.9499,+196.08,+0.7647,0,000
1559897762.0350788,+112.34,+0.9500,+196.05,+0.7647,0,000
1559897784.0608923,+112.29,+0.9502,+196.03,+0.7648,0,000
1559897806.0867028,+112.23,+0.9503,+196.00,+0.7649,0,000
1559897828.1117368,+112.17,+0.9504,+195.97,+0.7649,0,000
1559897850.1373503,+112.13,+0.9505,+195.95,+0.7650,0,000
1559897872.1631148,+112.07,+0.9506,+195.91,+0.7651,0,000
1559897894.1880484,+112.02,+0.9507,+195.90,+0.7651,0,000
1559897916.2138531,+111.97,+0.9508,+195.86,+0.7652,0,000
1559897938.2398221,+111.91,+0.9509,+195.83,+0.7652,0,000
1559897960.26536,+111.85,+0.9511,+195.82,+0.7653,0,000
1559897982.2909548,+111.80,+0.9512,+195.78,+0.7654,0,000
1559898004.3163824,+111.75,+0.9513,+195.76,+0.7654,0,000
1559898026.341048,+111.69,+0.9514,+195.74,+0.7655,0,000
1559898048.365615,+111.64,+0.9515,+195.71,+0.7655,0,000
1559898070.3910446,+111.58,+0.9516,+195.68,+0.7656,0,000
1559898092.416429,+111.53,+0.9517,+195.65,+0.7657,0,000
1559898114.4408436,+111.47,+0.9518,+195.63,+0.7657,0,000
1559898136.4649262,+111.42,+0.9519,+195.60,+0.7658,0,000
1559898158.489706,+111.37,+0.9520,+195.57,+0.7659,0,000
1559898180.5154192,+111.31,+0.9522,+195.55,+0.7659,0,000
1559898202.5412784,+111.26,+0.9523,+195.52,+0.7660,0,000
1559898224.5668528,+111.20,+0.9524,+195.50,+0.7660,0,000
1559898246.5923808,+111.15,+0.9525,+195.47,+0.7661,0,000
1559898268.6167383,+111.10,+0.9526,+195.44,+0.7662,0,000
1559898290.641029,+111.04,+0.9527,+195.42,+0.7662,0,000
1559898312.663563,+110.99,+0.9528,+195.39,+0.7663,0,000
1559898334.6889687,+110.94,+0.9529,+195.36,+0.7663,0,000
1559898356.7142694,+110.88,+0.9531,+195.34,+0.7664,0,000
1559898378.7382815,+110.82,+0.9532,+195.31,+0.7665,0,000
1559898400.7637184,+110.77,+0.9533,+195.29,+0.7665,0,000
1559898422.7867353,+110.72,+0.9534,+195.26,+0.7666,0,000
1559898444.8111598,+110.66,+0.9535,+195.23,+0.7666,0,000
1559898466.8369257,+110.61,+0.9536,+195.21,+0.7667,0,000
1559898488.862508,+110.55,+0.9537,+195.18,+0.7668,0,000
1559898510.8849404,+110.50,+0.9538,+195.16,+0.7668,0,000
1559898532.910535,+110.45,+0.9540,+195.12,+0.7669,0,000
1559898554.9324086,+110.40,+0.9541,+195.10,+0.7670,0,000
1559898576.9581342,+110.34,+0.9542,+195.08,+0.7670,0,000
1559898598.9839327,+110.29,+0.9543,+195.04,+0.7671,0,000
1559898621.008989,+110.23,+0.9544,+195.02,+0.7671,0,000
1559898643.0345695,+110.17,+0.9545,+195.00,+0.7672,0,000
1559898665.0603402,+110.12,+0.9546,+194.97,+0.7673,0,000
1559898687.0848448,+110.07,+0.9547,+194.94,+0.7673,0,000
1559898709.1097605,+110.01,+0.9549,+194.91,+0.7674,0,000
1559898731.1354456,+109.96,+0.9549,+194.89,+0.7675,0,000
1559898753.161038,+109.90,+0.9551,+194.86,+0.7675,0,000
1559898775.186733,+109.85,+0.9552,+194.83,+0.7676,0,000
1559898797.2111452,+109.79,+0.9553,+194.81,+0.7676,0,000
1559898819.2370286,+109.74,+0.9554,+194.78,+0.7677,0,000
1559898841.262756,+109.69,+0.9555,+194.76,+0.7677,0,000
1559898863.2877266,+109.63,+0.9556,+194.73,+0.7678,0,000
1559898885.3135114,+109.58,+0.9557,+194.70,+0.7679,0,000
1559898907.3375614,+109.53,+0.9559,+194.67,+0.7679,0,000
1559898929.3617456,+109.47,+0.9560,+194.64,+0.7680,0,000
1559898951.385595,+109.42,+0.9561,+194.62,+0.7681,0,000
1559898973.411176,+109.36,+0.9562,+194.59,+0.7681,0,000
1559898995.4368405,+109.31,+0.9563,+194.56,+0.7682,0,000
1559899017.462437,+109.26,+0.9564,+194.54,+0.7682,0,000
1559899039.4878469,+109.19,+0.9565,+194.51,+0.7683,0,000
1559899061.513485,+109.14,+0.9566,+194.49,+0.7684,0,000
1559899083.5375342,+109.09,+0.9567,+194.46,+0.7684,0,000
1559899105.5630133,+109.04,+0.9569,+194.43,+0.7685,0,000
1559899127.58771,+108.98,+0.9570,+194.41,+0.7685,0,000
1559899149.61326,+108.93,+0.9571,+194.38,+0.7686,0,000
1559899171.6386282,+108.88,+0.9572,+194.36,+0.7687,0,000
1559899193.6642847,+108.82,+0.9573,+194.32,+0.7687,0,000
1559899215.68971,+108.77,+0.9574,+194.30,+0.7688,0,000
1559899237.7128272,+108.71,+0.9575,+194.27,+0.7688,0,000
1559899259.736891,+108.66,+0.9576,+194.24,+0.7689,0,000
1559899281.7603235,+108.60,+0.9577,+194.22,+0.7690,0,000
1559899303.7848458,+108.55,+0.9579,+194.19,+0.7690,0,000
1559899325.810424,+108.49,+0.9580,+194.17,+0.7691,0,000
1559899347.8358607,+108.44,+0.9581,+194.14,+0.7692,0,000
1559899369.8615146,+108.38,+0.9582,+194.11,+0.7692,0,000
1559899391.88706,+108.33,+0.9583,+194.09,+0.7693,0,000
1559899413.9096115,+108.28,+0.9584,+194.05,+0.7693,0,000
1559899435.9317331,+108.22,+0.9585,+194.03,+0.7694,0,000
1559899457.9563384,+108.17,+0.9586,+194.01,+0.7694,0,000
1559899479.979694,+108.11,+0.9588,+193.98,+0.7695,0,000
1559899502.0036237,+108.07,+0.9589,+193.95,+0.7696,0,000
1559899524.0283022,+108.01,+0.9590,+193.92,+0.7696,0,000
1559899546.0517013,+107.95,+0.9591,+193.90,+0.7697,0,000
1559899568.0756512,+107.90,+0.9592,+193.87,+0.7697,0,000
1559899590.1003911,+107.85,+0.9593,+193.84,+0.7698,0,000
1559899612.1255991,+107.79,+0.9594,+193.82,+0.7699,0,000
1559899634.1495156,+107.74,+0.9595,+193.79,+0.7699,0,000
1559899656.1735966,+107.68,+0.9596,+193.77,+0.7700,0,000
1559899678.1991823,+107.63,+0.9598,+193.74,+0.7700,0,000
1559899700.223733,+107.58,+0.9599,+193.72,+0.7701,0,000
1559899722.245601,+107.53,+0.9600,+193.69,+0.7702,0,000
1559899744.2677262,+107.47,+0.9601,+193.66,+0.7702,0,000
1559899766.2929904,+107.42,+0.9602,+193.64,+0.7703,0,000
1559899788.317001,+107.36,+0.9603,+193.60,+0.7704,0,000
1559899810.3413596,+107.30,+0.9604,+193.58,+0.7704,0,000
1559899832.3669043,+107.25,+0.9605,+193.55,+0.7705,0,000
1559899854.392529,+107.19,+0.9606,+193.52,+0.7705,0,000
1559899876.4180079,+107.14,+0.9607,+193.50,+0.7706,0,000
1559899898.4434621,+107.09,+0.9609,+193.47,+0.7707,0,000
1559899920.4682963,+107.03,+0.9610,+193.45,+0.7707,0,000
1559899942.4936717,+106.98,+0.9611,+193.42,+0.7708,0,000
1559899964.5191875,+106.93,+0.9612,+193.40,+0.7708,0,000
1559899986.543617,+106.88,+0.9613,+193.37,+0.7709,0,000
1559900008.568927,+106.82,+0.9614,+193.34,+0.7710,0,000
1559900030.5934632,+106.77,+0.9615,+193.32,+0.7710,0,000
1559900052.6174498,+106.71,+0.9616,+193.29,+0.7711,0,000
1559900074.6408381,+106.66,+0.9618,+193.27,+0.7711,0,000
1559900096.6656387,+106.60,+0.9619,+193.23,+0.7712,0,000
1559900118.691176,+106.55,+0.9620,+193.21,+0.7713,0,000
1559900140.7150376,+106.49,+0.9621,+193.18,+0.7713,0,000
1559900162.7397087,+106.44,+0.9622,+193.15,+0.7714,0,000
1559900184.7637486,+106.39,+0.9623,+193.13,+0.7714,0,000
1559900206.7878,+106.34,+0.9624,+193.10,+0.7715,0,000
1559900228.8123572,+106.28,+0.9625,+193.08,+0.7716,0,000
1559900250.8370576,+106.23,+0.9627,+193.05,+0.7716,0,000
1559900272.8609486,+106.17,+0.9627,+193.03,+0.7717,0,000
1559900294.8848383,+106.12,+0.9629,+193.00,+0.7717,0,000
1559900316.9089768,+106.07,+0.9630,+192.97,+0.7718,0,000
1559900338.9329858,+106.01,+0.9631,+192.95,+0.7719,0,000
1559900360.9556987,+105.95,+0.9632,+192.92,+0.7719,0,000
1559900382.97756,+105.91,+0.9633,+192.90,+0.7720,0,000
1559900405.0010307,+105.85,+0.9634,+192.86,+0.7720,0,000
1559900427.0249753,+105.79,+0.9635,+192.85,+0.7721,0,000
1559900449.0482888,+105.74,+0.9636,+192.82,+0.7721,0,000
1559900471.0737596,+105.68,+0.9638,+192.79,+0.7722,0,000
1559900493.0982635,+105.63,+0.9639,+192.76,+0.7723,0,000
1559900515.123648,+105.58,+0.9640,+192.73,+0.7723,0,000
1559900537.1471844,+105.53,+0.9641,+192.71,+0.7724,0,000
1559900559.1710925,+105.47,+0.9642,+192.68,+0.7725,0,000
1559900581.1966798,+105.42,+0.9643,+192.66,+0.7725,0,000
1559900603.2197225,+105.36,+0.9644,+192.63,+0.7726,0,000
1559900625.2431188,+105.31,+0.9645,+192.60,+0.7726,0,000
1559900647.2677915,+105.25,+0.9646,+192.58,+0.7727,0,000
1559900669.2930403,+105.21,+0.9648,+192.55,+0.7728,0,000
1559900691.3169658,+105.16,+0.9649,+192.53,+0.7728,0,000
1559900713.3423831,+105.10,+0.9650,+192.49,+0.7729,0,000
1559900735.3670077,+105.05,+0.9651,+192.48,+0.7729,0,000
1559900757.392262,+104.99,+0.9652,+192.45,+0.7730,0,000
1559900779.4167576,+104.94,+0.9653,+192.42,+0.7731,0,000
1559900801.4404008,+104.89,+0.9654,+192.40,+0.7731,0,000
1559900823.466116,+104.83,+0.9655,+192.37,+0.7732,0,000
1559900845.4917033,+104.77,+0.9656,+192.34,+0.7732,0,000
1559900867.5163128,+104.73,+0.9657,+192.31,+0.7733,0,000
1559900889.5409057,+104.67,+0.9658,+192.30,+0.7733,0,000
1559900911.5649927,+104.62,+0.9659,+192.27,+0.7734,0,000
1559900933.5889912,+104.57,+0.9661,+192.24,+0.7735,0,000
1559900955.611665,+104.51,+0.9662,+192.21,+0.7735,0,000
1559900977.6369574,+104.46,+0.9663,+192.19,+0.7736,0,000
1559900999.6604002,+104.41,+0.9664,+192.16,+0.7736,0,000
1559901021.6859102,+104.36,+0.9665,+192.13,+0.7737,0,000
1559901043.710415,+104.30,+0.9666,+192.11,+0.7738,0,000
1559901065.7357264,+104.25,+0.9667,+192.08,+0.7738,0,000
1559901087.7612834,+104.19,+0.9668,+192.06,+0.7739,0,000
1559901109.786642,+104.14,+0.9669,+192.03,+0.7739,0,000
1559901131.8121245,+104.08,+0.9671,+192.01,+0.7740,0,000
1559901153.8377233,+104.03,+0.9672,+191.98,+0.7741,0,000
1559901175.8631883,+103.97,+0.9673,+191.95,+0.7741,0,000
1559901197.8886595,+103.92,+0.9674,+191.93,+0.7742,0,000
1559901219.913535,+103.87,+0.9675,+191.90,+0.7742,0,000
1559901241.9389153,+103.81,+0.9676,+191.87,+0.7743,0,000
1559901263.9613533,+103.76,+0.9677,+191.84,+0.7744,0,000
1559901285.9846237,+103.71,+0.9678,+191.83,+0.7744,0,000
1559901308.0087645,+103.65,+0.9680,+191.79,+0.7745,0,000
1559901330.0323825,+103.60,+0.9681,+191.77,+0.7745,0,000
1559901352.0576415,+103.55,+0.9682,+191.74,+0.7746,0,000
1559901374.083075,+103.49,+0.9683,+191.72,+0.7747,0,000
1559901396.1086087,+103.44,+0.9684,+191.69,+0.7747,0,000
1559901418.1329727,+103.38,+0.9685,+191.67,+0.7748,0,000
1559901440.1585038,+103.33,+0.9686,+191.64,+0.7748,0,000
1559901462.1830401,+103.28,+0.9687,+191.61,+0.7749,0,000
1559901484.2082326,+103.23,+0.9688,+191.59,+0.7749,0,000
1559901506.232961,+103.17,+0.9689,+191.56,+0.7750,0,000
1559901528.2574904,+103.12,+0.9690,+191.54,+0.7751,0,000
1559901550.2808747,+103.07,+0.9692,+191.51,+0.7751,0,000
1559901572.3031209,+103.01,+0.9693,+191.49,+0.7752,0,000
1559901594.3279984,+102.97,+0.9694,+191.47,+0.7752,0,000
1559901616.353475,+102.93,+0.9694,+191.44,+0.7753,0,000
1559901638.378961,+102.88,+0.9696,+191.42,+0.7753,0,000
1559901660.4035723,+102.82,+0.9697,+191.39,+0.7754,0,000
1559901682.42918,+102.75,+0.9698,+191.36,+0.7755,0,000
1559901704.4534461,+102.69,+0.9699,+191.32,+0.7755,0,000
1559901726.4774485,+102.64,+0.9700,+191.31,+0.7756,0,000
1559901748.5021727,+102.58,+0.9701,+191.28,+0.7757,0,000
1559901770.5278146,+102.53,+0.9702,+191.25,+0.7757,0,000
1559901792.5534713,+102.48,+0.9704,+191.23,+0.7758,0,000
1559901814.5790038,+102.43,+0.9705,+191.21,+0.7758,0,000
1559901836.604311,+102.37,+0.9706,+191.17,+0.7759,0,000
1559901858.628976,+102.31,+0.9707,+191.14,+0.7760,0,000
1559901880.6529808,+102.26,+0.9708,+191.12,+0.7760,0,000
1559901902.6769586,+102.21,+0.9709,+191.10,+0.7761,0,000
1559901924.7007432,+102.16,+0.9710,+191.07,+0.7761,0,000
1559901946.724972,+102.10,+0.9712,+191.04,+0.7762,0,000
1559901968.750482,+102.05,+0.9713,+191.02,+0.7762,0,000
1559901990.7757745,+101.99,+0.9714,+190.99,+0.7763,0,000
1559902012.801419,+101.95,+0.9715,+190.97,+0.7763,0,000
1559902034.8269598,+101.89,+0.9716,+190.96,+0.7764,0,000
1559902056.8517222,+101.85,+0.9717,+190.92,+0.7765,0,000
1559902078.8756864,+101.79,+0.9718,+190.89,+0.7765,0,000
1559902100.9009807,+101.73,+0.9719,+190.87,+0.7766,0,000
1559902122.923706,+101.68,+0.9720,+190.84,+0.7766,0,000
1559902144.94823,+101.62,+0.9721,+190.81,+0.7767,0,000
1559902166.973131,+101.56,+0.9722,+190.78,+0.7768,0,000
1559902188.9967456,+101.51,+0.9724,+190.76,+0.7768,0,000
1559902211.0193012,+101.46,+0.9725,+190.74,+0.7769,0,000
1559902233.0434265,+101.40,+0.9726,+190.70,+0.7770,0,000
1559902255.0668185,+101.35,+0.9727,+190.68,+0.7770,0,000
1559902277.0915234,+101.30,+0.9728,+190.65,+0.7771,0,000
1559902299.117062,+101.25,+0.9729,+190.63,+0.7771,0,000
1559902321.1428313,+101.19,+0.9730,+190.60,+0.7772,0,000
1559902343.1685693,+101.14,+0.9731,+190.59,+0.7772,0,000
1559902365.1938329,+101.08,+0.9732,+190.55,+0.7773,0,000
1559902387.219123,+101.03,+0.9733,+190.53,+0.7774,0,000
1559902409.24489,+100.97,+0.9735,+190.50,+0.7774,0,000
1559902431.270487,+100.92,+0.9736,+190.48,+0.7775,0,000
1559902453.2960234,+100.88,+0.9737,+190.45,+0.7775,0,000
1559902475.3214538,+100.82,+0.9738,+190.42,+0.7776,0,000
1559902497.3443277,+100.76,+0.9739,+190.40,+0.7776,0,000
1559902519.3688638,+100.71,+0.9740,+190.38,+0.7777,0,000
1559902541.3935225,+100.66,+0.9741,+190.35,+0.7778,0,000
1559902563.4168825,+100.61,+0.9742,+190.32,+0.7778,0,000
1559902585.4407468,+100.55,+0.9743,+190.30,+0.7779,0,000
1559902607.4656837,+100.50,+0.9744,+190.27,+0.7779,0,000
1559902629.4893482,+100.45,+0.9746,+190.25,+0.7780,0,000
1559902651.512925,+100.39,+0.9747,+190.22,+0.7781,0,000
1559902673.538745,+100.34,+0.9748,+190.20,+0.7781,0,000
1559902695.563674,+100.28,+0.9749,+190.16,+0.7782,0,000
