t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.]
1560559986.7410066,+1.0919,+013.18,+1.3420,0,000
1560560004.761991,+1.0919,+013.20,+1.3415,0,000
1560560022.7831116,+1.0919,+013.22,+1.3411,0,000
1560560040.8042133,+1.0919,+013.25,+1.3406,0,000
1560560058.825136,+1.0918,+013.27,+1.3402,0,000
1560560076.8461702,+1.0918,+013.29,+1.3397,0,000
1560560094.8665175,+1.0918,+013.31,+1.3392,0,000
1560560112.8872905,+1.0917,+013.33,+1.3388,0,000
1560560130.9082253,+1.0917,+013.36,+1.3383,0,000
1560560148.9277985,+1.0917,+013.38,+1.3379,0,000
1560560166.948377,+1.0917,+013.40,+1.3374,0,000
1560560184.969618,+1.0916,+013.42,+1.3370,0,000
1560560202.9910166,+1.0916,+013.44,+1.3365,0,000
1560560221.0121894,+1.0916,+013.46,+1.3361,0,000
1560560239.0331364,+1.0916,+013.48,+1.3356,0,000
1560560257.0544863,+1.0915,+013.50,+1.3352,0,000
1560560275.0759218,+1.0915,+013.52,+1.3348,0,000
1560560293.0969136,+1.0915,+013.55,+1.3343,0,000
1560560311.118191,+1.0914,+013.57,+1.3339,0,000
1560560329.1394827,+1.0914,+013.59,+1.3335,0,000
1560560347.1608903,+1.0914,+013.61,+1.3330,0,000
1560560365.181746,+1.0914,+013.63,+1.3326,0,000
1560560383.2031388,+1.0913,+013.65,+1.3322,0,000
1560560401.2244813,+1.0913,+013.67,+1.3318,0,000
1560560419.2454174,+1.0913,+013.69,+1.3313,0,000
1560560437.2666702,+1.0913,+013.71,+1.3309,0,000
1560560455.2880948,+1.0912,+013.73,+1.3305,0,000
1560560473.3080533,+1.0912,+013.75,+1.3301,0,000
1560560491.3294077,+1.0912,+013.77,+1.3296,0,000
1560560509.3506777,+1.0911,+013.79,+1.3292,0,000
1560560527.37198,+1.0911,+013.81,+1.3288,0,000
1560560545.3930938,+1.0910,+013.83,+1.3284,0,000
1560560563.4144092,+1.0910,+013.85,+1.3280,0,000
1560560581.4349606,+1.0910,+013.87,+1.3276,0,000
1560560599.4560115,+1.0910,+013.89,+1.3272,0,000
1560560617.4773088,+1.0909,+013.91,+1.3268,0,000
1560560635.4987087,+1.0909,+013.93,+1.3264,0,000
1560560653.5195394,+1.0909,+013.95,+1.3259,0,000
1560560671.5406606,+1.0909,+013.96,+1.3255,0,000
1560560689.5618734,+1.0908,+013.98,+1.3251,0,000
1560560707.583083,+1.0908,+014.00,+1.3247,0,000
1560560725.6043346,+1.0908,+014.02,+1.3243,0,000
1560560743.6257138,+1.0907,+014.04,+1.3239,0,000
1560560761.6470695,+1.0907,+014.06,+1.3235,0,000
1560560779.6683195,+1.0907,+014.08,+1.3231,0,000
1560560797.689631,+1.0906,+014.10,+1.3227,0,000
1560560815.7110415,+1.0906,+014.12,+1.3223,0,000
1560560833.7322023,+1.0906,+014.14,+1.3219,0,000
1560560851.752679,+1.0905,+014.16,+1.3215,0,000
1560560869.7740803,+1.0905,+014.18,+1.3211,0,000
1560560887.7953184,+1.0904,+014.19,+1.3207,0,000
1560560905.8163865,+1.0904,+014.21,+1.3203,0,000
1560560923.8377452,+1.0904,+014.23,+1.3199,0,000
1560560941.8589857,+1.0904,+014.25,+1.3196,0,000
1560560959.8789833,+1.0903,+014.27,+1.3192,0,000
1560560977.9001908,+1.0903,+014.29,+1.3188,0,000
1560560995.921327,+1.0903,+014.31,+1.3184,0,000
1560561013.9422193,+1.0902,+014.33,+1.3180,0,000
1560561031.9634085,+1.0902,+014.35,+1.3176,0,000
1560561049.9846618,+1.0901,+014.36,+1.3172,0,000
1560561068.005895,+1.0901,+014.38,+1.3168,0,000
1560561086.0270507,+1.0901,+014.40,+1.3164,0,000
1560561104.0483751,+1.0900,+014.42,+1.3160,0,000
1560561122.069554,+1.0900,+014.44,+1.3156,0,000
1560561140.0905225,+1.0900,+014.46,+1.3152,0,000
1560561158.1118207,+1.0900,+014.48,+1.3148,0,000
1560561176.1331007,+1.0899,+014.49,+1.3144,0,000
1560561194.1540022,+1.0899,+014.51,+1.3140,0,000
1560561212.1752005,+1.0898,+014.53,+1.3136,0,000
1560561230.1964924,+1.0898,+014.55,+1.3133,0,000
1560561248.217689,+1.0898,+014.57,+1.3129,0,000
1560561266.2386987,+1.0897,+014.59,+1.3125,0,000
1560561284.259928,+1.0897,+014.60,+1.3121,0,000
1560561302.281044,+1.0897,+014.62,+1.3117,0,000
1560561320.3019812,+1.0896,+014.64,+1.3114,0,000
1560561338.3230944,+1.0896,+014.66,+1.3110,0,000
1560561356.3444712,+1.0895,+014.68,+1.3106,0,000
1560561374.3654919,+1.0895,+014.69,+1.3102,0,000
1560561392.386618,+1.0895,+014.71,+1.3098,0,000
1560561410.4078145,+1.0894,+014.73,+1.3095,0,000
1560561428.4289012,+1.0894,+014.75,+1.3091,0,000
1560561446.450034,+1.0893,+014.77,+1.3087,0,000
1560561464.471314,+1.0893,+014.78,+1.3084,0,000
1560561482.4923213,+1.0893,+014.80,+1.3080,0,000
1560561500.5123184,+1.0893,+014.82,+1.3076,0,000
1560561518.5336006,+1.0892,+014.84,+1.3073,0,000
1560561536.5548909,+1.0892,+014.85,+1.3069,0,000
1560561554.5762055,+1.0891,+014.87,+1.3065,0,000
1560561572.5975063,+1.0891,+014.89,+1.3062,0,000
1560561590.6187353,+1.0891,+014.91,+1.3058,0,000
1560561608.6399333,+1.0890,+014.92,+1.3054,0,000
1560561626.6609943,+1.0890,+014.94,+1.3051,0,000
1560561644.682365,+1.0890,+014.96,+1.3047,0,000
1560561662.7036057,+1.0889,+014.98,+1.3043,0,000
1560561680.7248414,+1.0888,+014.99,+1.3040,0,000
1560561698.7461593,+1.0888,+015.01,+1.3036,0,000
1560561716.7675788,+1.0888,+015.03,+1.3033,0,000
1560561734.7883308,+1.0888,+015.04,+1.3029,0,000
1560561752.8094223,+1.0887,+015.06,+1.3026,0,000
1560561770.8304484,+1.0887,+015.08,+1.3022,0,000
1560561788.8514347,+1.0886,+015.09,+1.3019,0,000
1560561806.8718734,+1.0886,+015.11,+1.3015,0,000
1560561824.8929052,+1.0885,+015.13,+1.3012,0,000
1560561842.913614,+1.0885,+015.14,+1.3008,0,000
1560561860.9322321,+1.0885,+015.16,+1.3005,0,000
1560561878.9532437,+1.0884,+015.18,+1.3001,0,000
1560561896.9746354,+1.0884,+015.19,+1.2998,0,000
1560561914.9957829,+1.0883,+015.21,+1.2994,0,000
1560561933.0171802,+1.0883,+015.23,+1.2991,0,000
1560561951.0385785,+1.0883,+015.24,+1.2987,0,000
1560561969.059809,+1.0882,+015.26,+1.2984,0,000
1560561987.080891,+1.0882,+015.27,+1.2981,0,000
1560562005.1023037,+1.0882,+015.29,+1.2977,0,000
1560562023.123447,+1.0881,+015.31,+1.2974,0,000
1560562041.1446347,+1.0881,+015.32,+1.2970,0,000
1560562059.1659627,+1.0880,+015.34,+1.2967,0,000
1560562077.1871812,+1.0880,+015.36,+1.2964,0,000
1560562095.2083647,+1.0879,+015.37,+1.2960,0,000
1560562113.229767,+1.0879,+015.39,+1.2957,0,000
1560562131.251066,+1.0878,+015.40,+1.2954,0,000
1560562149.2723494,+1.0878,+015.42,+1.2950,0,000
1560562167.2935472,+1.0878,+015.44,+1.2947,0,000
1560562185.3149073,+1.0877,+015.45,+1.2944,0,000
1560562203.3360555,+1.0877,+015.47,+1.2940,0,000
1560562221.357057,+1.0876,+015.48,+1.2937,0,000
1560562239.378303,+1.0876,+015.50,+1.2934,0,000
1560562257.3995788,+1.0875,+015.52,+1.2930,0,000
1560562275.419052,+1.0875,+015.54,+1.2927,0,000
1560562293.4403696,+1.0874,+015.56,+1.2924,0,000
1560562311.4616709,+1.0874,+015.57,+1.2921,0,000
1560562329.4830043,+1.0873,+015.59,+1.2917,0,000
1560562347.504162,+1.0873,+015.61,+1.2914,0,000
1560562365.5255437,+1.0872,+015.63,+1.2911,0,000
1560562383.5465662,+1.0872,+015.65,+1.2907,0,000
1560562401.5677774,+1.0872,+015.67,+1.2904,0,000
1560562419.589144,+1.0871,+015.69,+1.2901,0,000
1560562437.6104674,+1.0871,+015.71,+1.2898,0,000
1560562455.6316977,+1.0870,+015.72,+1.2895,0,000
1560562473.6530454,+1.0869,+015.74,+1.2891,0,000
1560562491.6742973,+1.0869,+015.76,+1.2888,0,000
1560562509.695418,+1.0869,+015.78,+1.2885,0,000
1560562527.7166023,+1.0868,+015.80,+1.2882,0,000
1560562545.7377965,+1.0867,+015.82,+1.2879,0,000
1560562563.7589657,+1.0867,+015.84,+1.2875,0,000
1560562581.7798507,+1.0867,+015.85,+1.2872,0,000
1560562599.801119,+1.0866,+015.87,+1.2869,0,000
1560562617.8224869,+1.0865,+015.89,+1.2866,0,000
1560562635.8436856,+1.0865,+015.91,+1.2863,0,000
1560562653.8650372,+1.0864,+015.93,+1.2860,0,000
1560562671.8864894,+1.0864,+015.94,+1.2857,0,000
1560562689.906765,+1.0863,+015.96,+1.2853,0,000
1560562707.926529,+1.0863,+015.98,+1.2850,0,000
1560562725.9471998,+1.0862,+016.00,+1.2847,0,000
1560562743.9683867,+1.0862,+016.02,+1.2844,0,000
1560562761.989647,+1.0861,+016.03,+1.2841,0,000
1560562780.0110106,+1.0861,+016.05,+1.2838,0,000
1560562798.0325186,+1.0860,+016.07,+1.2835,0,000
1560562816.0523303,+1.0860,+016.09,+1.2832,0,000
1560562834.0736654,+1.0859,+016.11,+1.2829,0,000
1560562852.0950463,+1.0858,+016.12,+1.2826,0,000
1560562870.1160061,+1.0858,+016.14,+1.2823,0,000
1560562888.137024,+1.0857,+016.16,+1.2820,0,000
1560562906.1584048,+1.0857,+016.18,+1.2816,0,000
1560562924.1795788,+1.0856,+016.19,+1.2813,0,000
1560562942.2008862,+1.0855,+016.21,+1.2810,0,000
1560562960.222279,+1.0855,+016.23,+1.2807,0,000
1560562978.2437537,+1.0854,+016.25,+1.2804,0,000
1560562996.2648683,+1.0853,+016.26,+1.2801,0,000
1560563014.286232,+1.0853,+016.28,+1.2798,0,000
1560563032.3076477,+1.0852,+016.30,+1.2795,0,000
1560563050.3284032,+1.0851,+016.32,+1.2792,0,000
1560563068.3495831,+1.0851,+016.33,+1.2789,0,000
1560563086.3708904,+1.0850,+016.35,+1.2786,0,000
1560563104.3922796,+1.0850,+016.37,+1.2783,0,000
1560563122.4132934,+1.0849,+016.39,+1.2780,0,000
1560563140.4345455,+1.0848,+016.40,+1.2777,0,000
1560563158.4558196,+1.0848,+016.42,+1.2774,0,000
1560563176.476977,+1.0847,+016.44,+1.2771,0,000
1560563194.4983575,+1.0846,+016.45,+1.2768,0,000
1560563212.5195765,+1.0845,+016.47,+1.2765,0,000
1560563230.5403771,+1.0845,+016.49,+1.2762,0,000
1560563248.5615919,+1.0844,+016.51,+1.2759,0,000
1560563266.5830643,+1.0843,+016.52,+1.2756,0,000
1560563284.6043198,+1.0842,+016.54,+1.2753,0,000
1560563302.6255813,+1.0842,+016.56,+1.2750,0,000
1560563320.6468494,+1.0841,+016.57,+1.2747,0,000
1560563338.668262,+1.0840,+016.59,+1.2745,0,000
1560563356.6892135,+1.0839,+016.61,+1.2742,0,000
1560563374.708941,+1.0838,+016.63,+1.2739,0,000
1560563392.727071,+1.0838,+016.64,+1.2736,0,000
1560563410.7478712,+1.0837,+016.66,+1.2733,0,000
1560563428.767021,+1.0836,+016.68,+1.2730,0,000
1560563446.7848809,+1.0835,+016.69,+1.2727,0,000
1560563464.8030968,+1.0834,+016.71,+1.2724,0,000
1560563482.8242877,+1.0833,+016.73,+1.2721,0,000
1560563500.843057,+1.0832,+016.74,+1.2718,0,000
1560563518.8609436,+1.0831,+016.76,+1.2715,0,000
1560563536.8790724,+1.0830,+016.78,+1.2712,0,000
1560563554.9004977,+1.0829,+016.79,+1.2710,0,000
1560563572.9191043,+1.0829,+016.81,+1.2707,0,000
1560563590.939626,+1.0828,+016.83,+1.2704,0,000
1560563608.9605408,+1.0827,+016.84,+1.2701,0,000
1560563626.981624,+1.0826,+016.86,+1.2698,0,000
1560563645.0026097,+1.0824,+016.88,+1.2695,0,000
1560563663.0235853,+1.0824,+016.89,+1.2692,0,000
1560563681.0443313,+1.0823,+016.91,+1.2689,0,000
1560563699.0653455,+1.0822,+016.93,+1.2687,0,000
1560563717.086192,+1.0821,+016.94,+1.2684,0,000
1560563735.107284,+1.0819,+016.96,+1.2681,0,000
1560563753.1283824,+1.0818,+016.98,+1.2678,0,000
1560563771.1487317,+1.0817,+016.99,+1.2675,0,000
1560563789.1670318,+1.0816,+017.01,+1.2672,0,000
1560563807.1858797,+1.0815,+017.03,+1.2669,0,000
1560563825.2070668,+1.0814,+017.04,+1.2667,0,000
1560563843.2279801,+1.0813,+017.06,+1.2664,0,000
1560563861.2483697,+1.0811,+017.08,+1.2661,0,000
1560563879.269761,+1.0810,+017.09,+1.2658,0,000
1560563897.290699,+1.0809,+017.11,+1.2655,0,000
1560563915.311884,+1.0808,+017.13,+1.2652,0,000
1560563933.3332126,+1.0807,+017.14,+1.2649,0,000
1560563951.354225,+1.0805,+017.16,+1.2647,0,000
1560563969.3753152,+1.0804,+017.18,+1.2644,0,000
1560563987.3965125,+1.0803,+017.19,+1.2641,0,000
1560564005.4169157,+1.0802,+017.21,+1.2638,0,000
1560564023.4378664,+1.0800,+017.22,+1.2635,0,000
1560564041.4591248,+1.0799,+017.24,+1.2632,0,000
1560564059.4804695,+1.0798,+017.26,+1.2630,0,000
1560564077.501324,+1.0797,+017.27,+1.2627,0,000
1560564095.522426,+1.0795,+017.29,+1.2624,0,000
1560564113.543651,+1.0794,+017.31,+1.2621,0,000
1560564131.564645,+1.0793,+017.32,+1.2618,0,000
1560564149.585508,+1.0792,+017.34,+1.2615,0,000
1560564167.606609,+1.0790,+017.36,+1.2612,0,000
1560564185.627704,+1.0789,+017.37,+1.2610,0,000
1560564203.6488197,+1.0788,+017.39,+1.2607,0,000
1560564221.6700935,+1.0787,+017.40,+1.2604,0,000
1560564239.6912713,+1.0786,+017.42,+1.2601,0,000
1560564257.7121134,+1.0784,+017.44,+1.2598,0,000
1560564275.7334137,+1.0783,+017.45,+1.2595,0,000
1560564293.7546573,+1.0782,+017.47,+1.2593,0,000
1560564311.7757354,+1.0781,+017.49,+1.2590,0,000
1560564329.796412,+1.0780,+017.50,+1.2587,0,000
1560564347.817845,+1.0779,+017.52,+1.2584,0,000
1560564365.8392224,+1.0778,+017.53,+1.2582,0,000
1560564383.8601167,+1.0777,+017.55,+1.2579,0,000
1560564401.8810391,+1.0776,+017.57,+1.2576,0,000
1560564419.9021661,+1.0775,+017.58,+1.2573,0,000
1560564437.9230657,+1.0774,+017.60,+1.2570,0,000
1560564455.944344,+1.0773,+017.62,+1.2567,0,000
1560564473.9657896,+1.0772,+017.63,+1.2565,0,000
1560564491.9869995,+1.0771,+017.65,+1.2562,0,000
1560564510.008322,+1.0770,+017.66,+1.2559,0,000
1560564528.0295396,+1.0769,+017.68,+1.2556,0,000
1560564546.050705,+1.0768,+017.70,+1.2554,0,000
1560564564.0717041,+1.0767,+017.71,+1.2551,0,000
1560564582.0930326,+1.0766,+017.73,+1.2548,0,000
1560564600.1142073,+1.0765,+017.74,+1.2545,0,000
1560564618.1350596,+1.0764,+017.76,+1.2543,0,000
1560564636.1564846,+1.0763,+017.78,+1.2540,0,000
1560564654.1779208,+1.0762,+017.79,+1.2537,0,000
1560564672.1990619,+1.0761,+017.81,+1.2534,0,000
1560564690.2205558,+1.0760,+017.82,+1.2531,0,000
1560564708.2419412,+1.0760,+017.84,+1.2529,0,000
1560564726.2631414,+1.0759,+017.86,+1.2526,0,000
1560564744.284312,+1.0758,+017.87,+1.2523,0,000
1560564762.3057725,+1.0757,+017.89,+1.2520,0,000
1560564780.3267329,+1.0756,+017.90,+1.2518,0,000
1560564798.3478906,+1.0756,+017.92,+1.2515,0,000
1560564816.3692124,+1.0755,+017.94,+1.2512,0,000
1560564834.3905575,+1.0754,+017.95,+1.2509,0,000
1560564852.4119,+1.0753,+017.97,+1.2507,0,000
1560564870.4318886,+1.0753,+017.98,+1.2504,0,000
1560564888.4532113,+1.0752,+018.00,+1.2501,0,000
1560564906.4744701,+1.0751,+018.01,+1.2498,0,000
1560564924.49552,+1.0751,+018.03,+1.2496,0,000
1560564942.5159218,+1.0750,+018.05,+1.2493,0,000
1560564960.53718,+1.0750,+018.06,+1.2490,0,000
1560564978.558335,+1.0749,+018.08,+1.2488,0,000
1560564996.5796912,+1.0748,+018.09,+1.2485,0,000
1560565014.6003134,+1.0748,+018.11,+1.2482,0,000
1560565032.6215196,+1.0747,+018.12,+1.2480,0,000
1560565050.6428463,+1.0747,+018.14,+1.2477,0,000
1560565068.664274,+1.0746,+018.16,+1.2474,0,000
1560565086.6855528,+1.0745,+018.17,+1.2471,0,000
1560565104.7066252,+1.0745,+018.19,+1.2469,0,000
1560565122.7277656,+1.0745,+018.20,+1.2466,0,000
1560565140.7489536,+1.0744,+018.22,+1.2463,0,000
1560565158.7701323,+1.0744,+018.23,+1.2461,0,000
1560565176.7915168,+1.0744,+018.25,+1.2458,0,000
1560565194.812357,+1.0743,+018.26,+1.2455,0,000
1560565212.8333776,+1.0743,+018.28,+1.2452,0,000
1560565230.854773,+1.0742,+018.30,+1.2449,0,000
1560565248.8761551,+1.0742,+018.32,+1.2446,0,000
1560565266.8969178,+1.0742,+018.33,+1.2443,0,000
1560565284.9178975,+1.0741,+018.35,+1.2440,0,000
1560565302.9390793,+1.0741,+018.37,+1.2437,0,000
1560565320.9605603,+1.0741,+018.39,+1.2434,0,000
1560565338.981688,+1.0740,+018.40,+1.2431,0,000
1560565357.0029004,+1.0740,+018.42,+1.2428,0,000
1560565375.0241566,+1.0740,+018.44,+1.2425,0,000
1560565393.0449913,+1.0740,+018.45,+1.2423,0,000
1560565411.0661867,+1.0739,+018.47,+1.2420,0,000
1560565429.0874116,+1.0739,+018.49,+1.2417,0,000
1560565447.1087365,+1.0738,+018.50,+1.2414,0,000
1560565465.1298578,+1.0738,+018.52,+1.2411,0,000
1560565483.1511009,+1.0738,+018.53,+1.2408,0,000
1560565501.1722782,+1.0738,+018.55,+1.2405,0,000
1560565519.193378,+1.0737,+018.57,+1.2403,0,000
1560565537.2145605,+1.0737,+018.58,+1.2400,0,000
1560565555.2358754,+1.0737,+018.60,+1.2397,0,000
1560565573.2565854,+1.0736,+018.62,+1.2394,0,000
1560565591.2777472,+1.0736,+018.63,+1.2392,0,000
1560565609.2986531,+1.0736,+018.65,+1.2389,0,000
1560565627.319642,+1.0736,+018.66,+1.2386,0,000
1560565645.340817,+1.0735,+018.68,+1.2383,0,000
1560565663.3620026,+1.0735,+018.70,+1.2380,0,000
1560565681.3831482,+1.0735,+018.71,+1.2378,0,000
1560565699.404149,+1.0734,+018.73,+1.2375,0,000
1560565717.4253385,+1.0734,+018.74,+1.2372,0,000
1560565735.4465625,+1.0734,+018.76,+1.2370,0,000
1560565753.4675589,+1.0734,+018.78,+1.2367,0,000
1560565771.4888072,+1.0733,+018.79,+1.2364,0,000
1560565789.5098689,+1.0733,+018.81,+1.2361,0,000
1560565807.5308025,+1.0732,+018.82,+1.2359,0,000
1560565825.5518308,+1.0732,+018.84,+1.2356,0,000
1560565843.5729852,+1.0732,+018.85,+1.2353,0,000
1560565861.594117,+1.0732,+018.87,+1.2350,0,000
1560565879.6152496,+1.0731,+018.89,+1.2348,0,000
1560565897.6361756,+1.0731,+018.90,+1.2345,0,000
1560565915.657345,+1.0731,+018.92,+1.2342,0,000
1560565933.6783555,+1.0731,+018.93,+1.2340,0,000
1560565951.6995957,+1.0730,+018.95,+1.2337,0,000
1560565969.720894,+1.0730,+018.96,+1.2334,0,000
1560565987.7421227,+1.0730,+018.98,+1.2331,0,000
1560566005.7631693,+1.0729,+019.00,+1.2329,0,000
1560566023.7843897,+1.0729,+019.01,+1.2326,0,000
1560566041.805517,+1.0729,+019.03,+1.2323,0,000
1560566059.8264334,+1.0728,+019.04,+1.2321,0,000
1560566077.847634,+1.0728,+019.06,+1.2318,0,000
1560566095.868726,+1.0728,+019.07,+1.2315,0,000
1560566113.8897076,+1.0727,+019.09,+1.2313,0,000
1560566131.9108818,+1.0727,+019.10,+1.2310,0,000
1560566149.9318924,+1.0727,+019.12,+1.2307,0,000
1560566167.9531054,+1.0727,+019.14,+1.2305,0,000
1560566185.9741132,+1.0726,+019.15,+1.2302,0,000
1560566203.9953353,+1.0726,+019.17,+1.2299,0,000
1560566222.016549,+1.0726,+019.18,+1.2297,0,000
1560566240.0373757,+1.0725,+019.20,+1.2294,0,000
1560566258.0584793,+1.0725,+019.21,+1.2291,0,000
1560566276.0796895,+1.0725,+019.23,+1.2289,0,000
1560566294.100694,+1.0724,+019.24,+1.2286,0,000
1560566312.1197286,+1.0724,+019.26,+1.2284,0,000
1560566330.1409495,+1.0724,+019.27,+1.2281,0,000
1560566348.162208,+1.0724,+019.29,+1.2279,0,000
1560566366.1832829,+1.0723,+019.30,+1.2276,0,000
1560566384.204617,+1.0723,+019.32,+1.2273,0,000
1560566402.2258027,+1.0723,+019.33,+1.2271,0,000
1560566420.246659,+1.0723,+019.35,+1.2268,0,000
1560566438.2678602,+1.0722,+019.36,+1.2266,0,000
1560566456.2891157,+1.0722,+019.38,+1.2263,0,000
1560566474.309846,+1.0722,+019.39,+1.2261,0,000
1560566492.3310192,+1.0721,+019.40,+1.2258,0,000
1560566510.3523223,+1.0721,+019.42,+1.2256,0,000
1560566528.3735356,+1.0721,+019.43,+1.2253,0,000
1560566546.3944426,+1.0721,+019.45,+1.2251,0,000
1560566564.415721,+1.0720,+019.46,+1.2248,0,000
1560566582.4363284,+1.0720,+019.48,+1.2246,0,000
1560566600.457436,+1.0719,+019.49,+1.2243,0,000
1560566618.4784508,+1.0719,+019.51,+1.2241,0,000
1560566636.499794,+1.0719,+019.52,+1.2238,0,000
1560566654.520839,+1.0718,+019.53,+1.2235,0,000
1560566672.5418727,+1.0718,+019.55,+1.2233,0,000
1560566690.5630982,+1.0718,+019.56,+1.2230,0,000
1560566708.5845816,+1.0718,+019.58,+1.2228,0,000
1560566726.6057227,+1.0717,+019.59,+1.2226,0,000
1560566744.6270993,+1.0717,+019.61,+1.2223,0,000
1560566762.648501,+1.0716,+019.62,+1.2221,0,000
1560566780.6696532,+1.0716,+019.64,+1.2218,0,000
1560566798.690822,+1.0716,+019.65,+1.2216,0,000
1560566816.7121243,+1.0715,+019.66,+1.2213,0,000
1560566834.7333455,+1.0715,+019.68,+1.2211,0,000
1560566852.7545574,+1.0715,+019.69,+1.2208,0,000
1560566870.7758517,+1.0714,+019.71,+1.2206,0,000
1560566888.7971046,+1.0714,+019.72,+1.2203,0,000
1560566906.8181598,+1.0714,+019.73,+1.2201,0,000
1560566924.8393247,+1.0713,+019.75,+1.2198,0,000
1560566942.8607478,+1.0713,+019.76,+1.2196,0,000
1560566960.8816764,+1.0713,+019.78,+1.2193,0,000
1560566978.9018667,+1.0712,+019.79,+1.2191,0,000
1560566996.9230423,+1.0712,+019.81,+1.2189,0,000
1560567014.9434688,+1.0711,+019.82,+1.2186,0,000
1560567032.964639,+1.0711,+019.83,+1.2184,0,000
1560567050.9857948,+1.0711,+019.85,+1.2181,0,000
1560567069.006957,+1.0710,+019.86,+1.2179,0,000
1560567087.0278218,+1.0710,+019.88,+1.2177,0,000
1560567105.0489526,+1.0709,+019.89,+1.2174,0,000
1560567123.0699284,+1.0709,+019.90,+1.2172,0,000
1560567141.088869,+1.0709,+019.92,+1.2169,0,000
1560567159.1099665,+1.0708,+019.93,+1.2167,0,000
1560567177.131112,+1.0708,+019.95,+1.2164,0,000
1560567195.1521308,+1.0707,+019.96,+1.2162,0,000
1560567213.1730828,+1.0707,+019.97,+1.2160,0,000
1560567231.1941602,+1.0706,+019.99,+1.2157,0,000
1560567249.2151768,+1.0706,+020.00,+1.2155,0,000
1560567267.2360067,+1.0706,+020.01,+1.2152,0,000
1560567285.2570953,+1.0705,+020.03,+1.2150,0,000
1560567303.2782,+1.0705,+020.04,+1.2148,0,000
1560567321.2992103,+1.0704,+020.05,+1.2145,0,000
1560567339.320266,+1.0704,+020.06,+1.2143,0,000
1560567357.341265,+1.0703,+020.07,+1.2140,0,000
1560567375.3622212,+1.0703,+020.09,+1.2138,0,000
1560567393.383115,+1.0702,+020.10,+1.2136,0,000
1560567411.4041188,+1.0702,+020.11,+1.2133,0,000
1560567429.4251702,+1.0702,+020.12,+1.2131,0,000
1560567447.4461036,+1.0701,+020.13,+1.2128,0,000
1560567465.467194,+1.0700,+020.15,+1.2126,0,000
1560567483.4882598,+1.0700,+020.16,+1.2124,0,000
1560567501.5092854,+1.0700,+020.17,+1.2121,0,000
1560567519.5304193,+1.0699,+020.18,+1.2119,0,000
1560567537.5515513,+1.0698,+020.19,+1.2116,0,000
1560567555.5726154,+1.0698,+020.21,+1.2114,0,000
1560567573.5936909,+1.0698,+020.22,+1.2112,0,000
1560567591.6147897,+1.0697,+020.23,+1.2109,0,000
1560567609.6358283,+1.0696,+020.24,+1.2107,0,000
1560567627.6568844,+1.0696,+020.25,+1.2104,0,000
1560567645.6780074,+1.0695,+020.27,+1.2102,0,000
1560567663.698386,+1.0695,+020.28,+1.2100,0,000
1560567681.718982,+1.0694,+020.29,+1.2097,0,000
1560567699.739669,+1.0694,+020.30,+1.2095,0,000
1560567717.7607193,+1.0693,+020.31,+1.2093,0,000
1560567735.7817535,+1.0693,+020.33,+1.2090,0,000
1560567753.8027384,+1.0692,+020.34,+1.2088,0,000
1560567771.8237977,+1.0692,+020.35,+1.2085,0,000
1560567789.8446271,+1.0691,+020.36,+1.2083,0,000
1560567807.8655682,+1.0690,+020.37,+1.2081,0,000
1560567825.8866632,+1.0690,+020.39,+1.2078,0,000
1560567843.9077194,+1.0689,+020.40,+1.2076,0,000
1560567861.9287705,+1.0689,+020.41,+1.2074,0,000
1560567879.9499118,+1.0688,+020.42,+1.2071,0,000
1560567897.9710615,+1.0687,+020.43,+1.2069,0,000
1560567915.9919972,+1.0687,+020.44,+1.2067,0,000
1560567934.0131383,+1.0686,+020.46,+1.2064,0,000
1560567952.034204,+1.0686,+020.47,+1.2062,0,000
1560567970.0549755,+1.0685,+020.48,+1.2059,0,000
1560567988.075962,+1.0684,+020.49,+1.2057,0,000
1560568006.0970242,+1.0684,+020.50,+1.2055,0,000
1560568024.1180177,+1.0683,+020.52,+1.2052,0,000
1560568042.1390495,+1.0683,+020.53,+1.2050,0,000
1560568060.1601973,+1.0682,+020.54,+1.2048,0,000
1560568078.1813285,+1.0681,+020.55,+1.2045,0,000
1560568096.2021976,+1.0681,+020.56,+1.2043,0,000
1560568114.2233102,+1.0680,+020.58,+1.2041,0,000
1560568132.2444696,+1.0679,+020.59,+1.2038,0,000
1560568150.2652252,+1.0679,+020.60,+1.2036,0,000
1560568168.2860808,+1.0678,+020.61,+1.2033,0,000
1560568186.3072217,+1.0677,+020.62,+1.2031,0,000
1560568204.3283644,+1.0677,+020.64,+1.2029,0,000
1560568222.3488805,+1.0676,+020.65,+1.2026,0,000
1560568240.3699224,+1.0675,+020.66,+1.2024,0,000
1560568258.3891227,+1.0674,+020.67,+1.2022,0,000
1560568276.409963,+1.0674,+020.68,+1.2019,0,000
1560568294.4310524,+1.0673,+020.69,+1.2017,0,000
1560568312.4521725,+1.0672,+020.71,+1.2014,0,000
1560568330.4729078,+1.0672,+020.72,+1.2012,0,000
1560568348.4939003,+1.0671,+020.73,+1.2010,0,000
1560568366.5150208,+1.0670,+020.74,+1.2007,0,000
1560568384.536174,+1.0670,+020.75,+1.2005,0,000
1560568402.557204,+1.0669,+020.77,+1.2003,0,000
1560568420.57828,+1.0668,+020.78,+1.2000,0,000
