t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1568310762.6949766,+1.5239,+004.97,+1.5979,0,000,+000.46
1568310794.726272,+1.5238,+004.97,+1.5979,0,000,+000.46
1568310826.7589924,+1.5238,+004.97,+1.5979,0,000,+000.46
1568310858.7932906,+1.5238,+004.97,+1.5978,0,000,+000.46
1568310890.8290317,+1.5238,+004.97,+1.5978,0,000,+000.46
1568310922.8635054,+1.5238,+004.97,+1.5978,0,000,+000.46
1568310954.8974693,+1.5238,+004.97,+1.5978,0,000,+000.46
1568310986.9317148,+1.5238,+004.97,+1.5978,0,000,+000.46
1568311018.9649005,+1.5238,+004.97,+1.5978,0,000,+000.46
1568311051.0004373,+1.5238,+004.97,+1.5978,0,000,+000.46
1568311083.033804,+1.5238,+004.97,+1.5978,0,000,+000.46
1568311115.0682294,+1.5238,+004.97,+1.5979,0,000,+000.46
1568311147.101888,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311179.1360652,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311211.1676927,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311243.1881206,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311275.1977768,+1.5240,+004.97,+1.5980,0,000,+000.46
1568311307.211304,+1.5240,+004.96,+1.5980,0,000,+000.46
1568311339.247081,+1.5240,+004.96,+1.5980,0,000,+000.46
1568311371.2819295,+1.5240,+004.96,+1.5980,0,000,+000.46
1568311403.3132896,+1.5240,+004.96,+1.5980,0,000,+000.46
1568311435.3454437,+1.5240,+004.97,+1.5980,0,000,+000.46
1568311467.3790836,+1.5240,+004.97,+1.5980,0,000,+000.46
1568311499.4114304,+1.5239,+004.97,+1.5980,0,000,+000.46
1568311531.447143,+1.5239,+004.97,+1.5980,0,000,+000.46
1568311563.4813383,+1.5240,+004.97,+1.5980,0,000,+000.46
1568311595.5151677,+1.5239,+004.97,+1.5980,0,000,+000.46
1568311627.549445,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311659.5830662,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311691.6187735,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311723.6546948,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311755.6902966,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311787.7214663,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311819.754383,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311851.7833066,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311883.8176162,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311915.8529003,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311947.8867981,+1.5239,+004.97,+1.5979,0,000,+000.46
1568311979.9089687,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312011.937474,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312043.972064,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312076.0066278,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312108.039693,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312140.07423,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312172.1066506,+1.5239,+004.97,+1.5980,0,000,+000.46
1568312204.1390698,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312236.1736572,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312268.2072036,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312300.2427025,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312332.278384,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312364.3110795,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312396.3432992,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312428.3779054,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312460.4138992,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312492.447303,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312524.482395,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312556.5153022,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312588.5476892,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312620.5819452,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312652.61059,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312684.6423192,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312716.6780148,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312748.7134633,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312780.7465646,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312812.7823331,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312844.8141842,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312876.8481338,+1.5239,+004.97,+1.5979,0,000,+000.46
1568312908.8834188,+1.5239,+004.97,+1.5980,0,000,+000.46
1568312940.9192295,+1.5240,+004.97,+1.5980,0,000,+000.46
1568312972.952055,+1.5239,+004.97,+1.5980,0,000,+000.46
1568313004.9875474,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313037.0218267,+1.5239,+004.97,+1.5980,0,000,+000.46
1568313069.0567977,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313101.0859003,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313133.1217473,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313165.1543221,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313197.1863353,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313229.22048,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313261.2543213,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313293.2872586,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313325.3173912,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313357.352098,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313389.3865843,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313421.4205434,+1.5239,+004.97,+1.5980,0,000,+000.46
1568313453.453094,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313485.4880488,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313517.5219724,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313549.5569105,+1.5239,+004.97,+1.5980,0,000,+000.46
1568313581.590203,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313613.6257548,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313645.6595576,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313677.6928947,+1.5239,+004.97,+1.5979,0,000,+000.46
1568313709.723715,+1.5239,+004.97,+1.5980,0,000,+000.46
1568313741.756466,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313773.7814546,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313805.8162851,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313837.848207,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313869.881741,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313901.9168117,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313933.9476693,+1.5240,+004.96,+1.5980,0,000,+000.46
1568313965.982443,+1.5240,+004.97,+1.5980,0,000,+000.46
1568313998.0137503,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314030.0462146,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314062.0793414,+1.5240,+004.96,+1.5980,0,000,+000.46
1568314094.1134276,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314126.1453717,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314158.180636,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314190.2134523,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314222.249239,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314254.2833436,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314286.317982,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314318.3513277,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314350.3870203,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314382.4226537,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314414.4579554,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314446.4923036,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314478.5259304,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314510.5591853,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314542.593424,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314574.6294818,+1.5240,+004.96,+1.5980,0,000,+000.46
1568314606.6633334,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314638.6993473,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314670.7259357,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314702.75864,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314734.7917202,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314766.8233252,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314798.857645,+1.5239,+004.97,+1.5979,0,000,+000.46
1568314830.8932314,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314862.9273322,+1.5239,+004.97,+1.5980,0,000,+000.46
1568314894.960494,+1.5240,+004.97,+1.5980,0,000,+000.46
1568314926.9958117,+1.5240,+004.96,+1.5980,0,000,+000.46
1568314959.0276148,+1.5240,+004.96,+1.5980,0,000,+000.46
1568314991.0627077,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315023.0964425,+1.5240,+004.97,+1.5980,0,000,+000.46
1568315055.1297667,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315087.1632144,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315119.1980815,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315151.2338588,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315183.265392,+1.5240,+004.96,+1.5981,0,000,+000.46
1568315215.2985373,+1.5241,+004.96,+1.5981,0,000,+000.46
1568315247.332819,+1.5241,+004.96,+1.5981,0,000,+000.46
1568315279.3668766,+1.5240,+004.96,+1.5981,0,000,+000.46
1568315311.4003847,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315343.430793,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315375.4659226,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315407.4989526,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315439.532078,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315471.5654042,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315503.601052,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315535.6363382,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315567.6699424,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315599.7033124,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315631.736802,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315663.7694604,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315695.8049781,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315727.8391175,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315759.8720129,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315791.9057112,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315823.9392822,+1.5240,+004.96,+1.5980,0,000,+000.46
1568315855.9716012,+1.5240,+004.96,+1.5981,0,000,+000.46
1568315888.003276,+1.5241,+004.96,+1.5981,0,000,+000.46
1568315920.0374131,+1.5241,+004.96,+1.5981,0,000,+000.46
1568315952.071174,+1.5241,+004.96,+1.5981,0,000,+000.46
1568315984.1054242,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316016.1389663,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316048.1742694,+1.5240,+004.96,+1.5981,0,000,+000.46
1568316080.2084293,+1.5240,+004.96,+1.5981,0,000,+000.46
1568316112.2422597,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316144.2760248,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316176.3100307,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316208.341411,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316240.3766925,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316272.4112353,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316304.4449942,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316336.480277,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316368.5133212,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316400.548004,+1.5240,+004.96,+1.5980,0,000,+000.46
1568316432.5827074,+1.5240,+004.96,+1.5981,0,000,+000.46
1568316464.6175454,+1.5240,+004.96,+1.5981,0,000,+000.46
1568316496.6522865,+1.5240,+004.96,+1.5981,0,000,+000.46
1568316528.6881037,+1.5240,+004.96,+1.5981,0,000,+000.46
1568316560.7214577,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316592.7564807,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316624.7894628,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316656.8137622,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316688.823332,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316720.8393092,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316752.8747883,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316784.9094765,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316816.9433186,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316848.9778612,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316881.0107658,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316913.0443935,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316945.076397,+1.5241,+004.96,+1.5981,0,000,+000.46
1568316977.1095235,+1.5241,+004.96,+1.5981,0,000,+000.46
1568317009.1413033,+1.5240,+004.96,+1.5981,0,000,+000.46
1568317041.1735344,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317073.2067213,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317105.240882,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317137.2748554,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317169.3080246,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317201.3411708,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317233.375345,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317265.4097764,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317297.4437108,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317329.4795244,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317361.513372,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317393.5374582,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317425.5720963,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317457.603468,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317489.6394932,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317521.6753812,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317553.7096329,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317585.7414277,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317617.7753263,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317649.8111682,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317681.8433034,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317713.8779197,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317745.9128926,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317777.9459305,+1.5240,+004.96,+1.5980,0,000,+000.46
1568317809.9801254,+1.5240,+004.96,+1.5981,0,000,+000.46
1568317842.0137603,+1.5241,+004.96,+1.5981,0,000,+000.46
1568317874.0433168,+1.5241,+004.96,+1.5981,0,000,+000.46
1568317906.0762923,+1.5241,+004.96,+1.5981,0,000,+000.46
1568317938.109781,+1.5241,+004.96,+1.5981,0,000,+000.46
1568317970.1433094,+1.5241,+004.96,+1.5981,0,000,+000.46
1568318002.1791122,+1.5241,+004.96,+1.5981,0,000,+000.46
1568318034.213371,+1.5241,+004.96,+1.5981,0,000,+000.46
1568318066.2477422,+1.5241,+004.96,+1.5981,0,000,+000.46
1568318098.2814817,+1.5241,+004.96,+1.5981,0,000,+4.9582
1568318130.3167708,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318162.3493695,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318194.3837483,+1.5240,+004.96,+1.5981,0,000,+004.96
1568318226.417933,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318258.4519658,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318290.486383,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318322.5194054,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318354.5518105,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318386.5859876,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318418.6209161,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318450.6565456,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318482.691287,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318514.7219598,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318546.754389,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318578.7887266,+1.5240,+004.96,+1.5980,0,000,+004.96
1568318610.8244226,+1.5240,+004.96,+1.5981,0,000,+004.96
1568318642.8572226,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318674.890308,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318706.9225712,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318738.9392993,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318770.974172,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318803.0083852,+1.5241,+004.96,+1.5982,0,000,+004.96
1568318835.0422974,+1.5241,+004.96,+1.5982,0,000,+004.96
1568318867.0759938,+1.5241,+004.96,+1.5981,0,000,+004.96
1568318899.1072266,+1.5241,+004.96,+1.5982,0,000,+004.96
1568318931.1390665,+1.5241,+004.96,+1.5982,0,000,+004.96
1568318963.171883,+1.5241,+004.96,+1.5982,0,000,+004.96
1568318995.2039223,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319027.237884,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319059.2677379,+1.5242,+004.96,+1.5982,0,000,+004.96
1568319091.3029711,+1.5242,+004.96,+1.5982,0,000,+004.96
1568319123.3373554,+1.5242,+004.96,+1.5982,0,000,+004.96
1568319155.3716419,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319187.4031258,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319219.437456,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319251.472293,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319283.5079904,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319315.539277,+1.5241,+004.96,+1.5982,0,000,+004.96
1568319347.574299,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319379.609962,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319411.6404176,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319443.6699922,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319475.705338,+1.5240,+004.96,+1.5981,0,000,+004.96
1568319507.7365007,+1.5240,+004.96,+1.5981,0,000,+004.96
1568319539.7698805,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319571.8055305,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319603.8394835,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319635.874155,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319667.9088914,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319699.940776,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319731.9743392,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319764.0084205,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319796.041838,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319828.0752609,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319860.1069617,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319892.1388848,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319924.1711092,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319956.2066371,+1.5241,+004.96,+1.5981,0,000,+004.96
1568319988.238133,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320020.2712371,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320052.304067,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320084.3379989,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320116.368011,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320148.4018722,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320180.4357827,+1.5241,+004.96,+1.5981,0,000,+004.96
1568320212.4677157,+1.5241,+004.96,+1.5981,0,000,+324.9
1568320244.5033429,+1.5241,+004.96,+1.5981,0,000,+324.9
1568320276.535657,+1.5241,+004.96,+1.5981,0,000,+324.9
1568320308.5697415,+1.5241,+004.96,+1.5981,0,000,+324.9
1568320340.6033108,+1.5241,+004.96,+1.5981,0,000,+324.9
1568320372.639245,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320404.6738305,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320436.7084653,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320468.741399,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320500.776182,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320532.8112411,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320564.8450406,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320596.880069,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320628.9138665,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320660.9476874,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320692.983274,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320725.014652,+1.5242,+004.96,+1.5982,0,000,+324.9
1568320757.042392,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320789.052286,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320821.0837324,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320853.1182556,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320885.147277,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320917.1827424,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320949.2184048,+1.5241,+004.96,+1.5982,0,000,+324.9
1568320981.2524793,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321013.283308,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321045.318888,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321077.3512287,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321109.3858893,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321141.4202623,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321173.4544003,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321205.4888785,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321237.5219626,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321269.5564263,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321301.5876222,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321333.6233416,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321365.6579812,+1.5242,+004.96,+1.5982,0,000,+324.9
1568321397.6913142,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321429.721379,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321461.7537572,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321493.7778819,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321525.8115542,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321557.8459558,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321589.8798697,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321621.9153135,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321653.94801,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321685.983547,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321718.0150394,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321750.0462286,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321782.0787177,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321814.113292,+1.5241,+004.96,+1.5982,0,000,+324.9
1568321846.145482,+1.5242,+004.96,+1.5982,0,000,+324.9
1568321878.1812305,+1.5242,+004.96,+1.5982,0,000,+324.9
1568321910.2165246,+1.5242,+004.96,+1.5982,0,000,+324.9
1568321942.2522845,+1.5242,+004.96,+1.5982,0,000,+324.9
1568321974.2853737,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322006.3195484,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322038.3513339,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322070.3871083,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322102.4214733,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322134.4547932,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322166.487265,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322198.5196586,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322230.5543475,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322262.5872543,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322294.6222212,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322326.656001,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322358.6894643,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322390.7226067,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322422.756548,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322454.7910216,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322486.8236165,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322518.8594246,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322550.894097,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322582.9271243,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322614.9596686,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322646.995112,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322679.029837,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322711.0647662,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322743.0992942,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322775.1309578,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322807.1656113,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322839.200121,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322871.235282,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322903.2680693,+1.5242,+004.96,+1.5982,0,000,+324.9
1568322935.301989,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322967.333881,+1.5241,+004.96,+1.5982,0,000,+324.9
1568322999.3676043,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323031.400463,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323063.4362383,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323095.469913,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323127.5052793,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323159.537368,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323191.5705366,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323223.605366,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323255.6399271,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323287.6757252,+1.5241,+004.96,+1.5982,0,000,+324.9
1568323319.7115765,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323351.7433152,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323383.7773097,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323415.811443,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323447.8414023,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323479.8702862,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323511.9042535,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323543.9392633,+1.5241,+004.96,+1.5981,0,000,+324.9
1568323575.9748476,+1.5240,+004.96,+1.5981,0,000,+324.9
