t,kelvin,sensor,htr_range 1,htr_lvl 1,setp 1
1581925174.1292655,"+00.0000,+298.237,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581925179.4672344,"+00.0000,+298.243,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925184.7963564,"+00.0000,+298.249,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925190.130561,"+00.0000,+298.252,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925195.4688218,"+00.0000,+298.249,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925200.798403,"+00.0000,+298.246,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925206.1311965,"+00.0000,+298.249,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925211.4698842,"+00.0000,+298.249,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925216.7959125,"+00.0000,+298.247,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925222.1327815,"+00.0000,+298.244,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925227.4714453,"+00.0000,+298.237,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581925232.7988517,"+00.0000,+298.230,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581925238.1346993,"+00.0000,+298.227,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581925243.4727485,"+00.0000,+298.227,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581925248.79962,"+00.0000,+298.225,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581925254.1364431,"+00.0000,+298.221,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581925259.4743106,"+00.0000,+298.221,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581925264.803627,"+00.0000,+298.229,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581925270.1375203,"+00.0000,+298.235,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581925275.475783,"+00.0000,+298.232,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581925280.8051367,"+00.0000,+298.235,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581925286.1388218,"+00.0000,+298.241,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581925291.4771228,"+00.0000,+298.244,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925296.8062665,"+00.0000,+298.246,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925302.1402326,"+00.0000,+298.248,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925307.4785554,"+00.0000,+298.252,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925312.8059976,"+00.0000,+298.252,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925318.1417546,"+00.0000,+298.248,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925323.4758937,"+00.0000,+298.251,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925328.8051114,"+00.0000,+298.252,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925334.1399524,"+00.0000,+298.251,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925339.4810128,"+00.0000,+298.248,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925344.805938,"+00.0000,+298.245,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925350.144542,"+00.0000,+298.241,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925355.4825366,"+00.0000,+298.241,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925360.8128974,"+00.0000,+298.244,+00.0000,+00.0000","+0.00000,+0.52314,+0.00000,+0.00000",0,+000.0,+100.510
1581925366.1439102,"+00.0000,+298.248,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925371.484114,"+00.0000,+298.248,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925376.813807,"+00.0000,+298.249,+00.0000,+00.0000","+0.00000,+0.52312,+0.00000,+0.00000",0,+000.0,+100.510
1581925382.147107,"+00.0000,+298.244,+00.0000,+00.0000","+0.00000,+0.52313,+0.00000,+0.00000",0,+000.0,+100.510
1581925387.4854822,"+00.0000,+298.240,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581925392.811883,"+00.0000,+298.236,+00.0000,+00.0000","+0.00000,+0.52315,+0.00000,+0.00000",0,+000.0,+100.510
1581925398.1479259,"+00.0000,+298.234,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581925403.4870455,"+00.0000,+298.232,+00.0000,+00.0000","+0.00000,+0.52316,+0.00000,+0.00000",0,+000.0,+100.510
1581925408.8158495,"+00.0000,+298.229,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581925414.1500475,"+00.0000,+298.231,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581925419.4882047,"+00.0000,+298.231,+00.0000,+00.0000","+0.00000,+0.52317,+0.00000,+0.00000",0,+000.0,+100.510
1581925424.8174098,"+00.0000,+298.224,+00.0000,+00.0000","+0.00000,+0.52318,+0.00000,+0.00000",0,+000.0,+100.510
1581925430.150867,"+00.0000,+298.223,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581925435.4897575,"+00.0000,+298.220,+00.0000,+00.0000","+0.00000,+0.52319,+0.00000,+0.00000",0,+000.0,+100.510
1581925440.8187792,"+00.0000,+298.217,+00.0000,+00.0000","+0.00000,+0.52320,+0.00000,+0.00000",0,+000.0,+100.510
1581925446.1531317,"+00.0000,+298.216,+00.0000,+00.0000","+0.00000,+0.52321,+0.00000,+0.00000",0,+000.0,+100.510
1581925451.4878855,"+00.0000,+298.208,+00.0000,+00.0000","+0.00000,+0.52322,+0.00000,+0.00000",0,+000.0,+100.510
1581925456.8168097,"+00.0000,+298.206,+00.0000,+00.0000","+0.00000,+0.52323,+0.00000,+0.00000",0,+000.0,+100.510
1581925462.15434,"+00.0000,+298.202,+00.0000,+00.0000","+0.00000,+0.52324,+0.00000,+0.00000",0,+000.0,+100.510
1581925467.491952,"+00.0000,+298.201,+00.0000,+00.0000","+0.00000,+0.52324,+0.00000,+0.00000",0,+000.0,+100.510
1581925472.819798,"+00.0000,+298.195,+00.0000,+00.0000","+0.00000,+0.52325,+0.00000,+0.00000",0,+000.0,+100.510
1581925478.155879,"+00.0000,+298.196,+00.0000,+00.0000","+0.00000,+0.52325,+0.00000,+0.00000",0,+000.0,+100.510
1581925483.4910157,"+00.0000,+298.196,+00.0000,+00.0000","+0.00000,+0.52326,+0.00000,+0.00000",0,+000.0,+100.510
1581925488.8201246,"+00.0000,+298.191,+00.0000,+00.0000","+0.00000,+0.52326,+0.00000,+0.00000",0,+000.0,+100.510
1581925494.1567867,"+00.0000,+298.189,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581925499.4919486,"+00.0000,+298.186,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925504.8192444,"+00.0000,+298.188,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581925510.1585224,"+00.0000,+298.187,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925515.4958901,"+00.0000,+298.187,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581925520.8239465,"+00.0000,+298.181,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925526.1597857,"+00.0000,+298.181,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925531.498015,"+00.0000,+298.182,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925536.8264368,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925542.1610384,"+00.0000,+298.180,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925547.4994242,"+00.0000,+298.181,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925552.8296149,"+00.0000,+298.182,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925558.1626575,"+00.0000,+298.183,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925563.5007226,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925568.8279386,"+00.0000,+298.180,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581925574.164071,"+00.0000,+298.185,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925579.50234,"+00.0000,+298.190,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581925584.8263748,"+00.0000,+298.188,+00.0000,+00.0000","+0.00000,+0.52327,+0.00000,+0.00000",0,+000.0,+100.510
1581925590.165837,"+00.0000,+298.187,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925595.5036445,"+00.0000,+298.183,+00.0000,+00.0000","+0.00000,+0.52328,+0.00000,+0.00000",0,+000.0,+100.510
1581925600.827928,"+00.0000,+298.178,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581925606.1670895,"+00.0000,+298.172,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581925611.5048609,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581925616.8319297,"+00.0000,+298.167,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925622.1684868,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925627.5063465,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581925632.8334918,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925638.169398,"+00.0000,+298.168,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925643.5078366,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925648.8359206,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925654.170777,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925659.5079336,"+00.0000,+298.169,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925664.8349688,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581925670.172335,"+00.0000,+298.159,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581925675.5106285,"+00.0000,+298.157,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581925680.8396678,"+00.0000,+298.152,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581925686.1741135,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925691.5120156,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925696.8408277,"+00.0000,+298.147,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925702.1751041,"+00.0000,+298.148,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581925707.51323,"+00.0000,+298.154,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581925712.842861,"+00.0000,+298.153,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581925718.1759493,"+00.0000,+298.152,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581925723.5146472,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925728.8436224,"+00.0000,+298.147,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925734.1780038,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925739.515844,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925744.8424714,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925750.1789393,"+00.0000,+298.143,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925755.517411,"+00.0000,+298.138,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581925760.8440964,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925766.1800556,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925771.518989,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925776.8438752,"+00.0000,+298.149,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581925782.1814654,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925787.5204349,"+00.0000,+298.141,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925792.8500285,"+00.0000,+298.133,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925798.1837804,"+00.0000,+298.134,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925803.5217552,"+00.0000,+298.137,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925808.8502872,"+00.0000,+298.138,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581925814.1849132,"+00.0000,+298.138,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581925819.5230758,"+00.0000,+298.142,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925824.8503695,"+00.0000,+298.147,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925830.1859667,"+00.0000,+298.153,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581925835.5239062,"+00.0000,+298.154,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581925840.8531148,"+00.0000,+298.151,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581925846.183902,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581925851.5260572,"+00.0000,+298.143,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925856.8541222,"+00.0000,+298.143,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925862.1893892,"+00.0000,+298.143,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925867.5273516,"+00.0000,+298.142,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925872.8569024,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925878.1902795,"+00.0000,+298.142,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925883.5239263,"+00.0000,+298.137,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581925888.8536806,"+00.0000,+298.137,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581925894.1923554,"+00.0000,+298.133,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925899.5303028,"+00.0000,+298.135,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925904.8596804,"+00.0000,+298.139,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581925910.1934016,"+00.0000,+298.141,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581925915.5315676,"+00.0000,+298.134,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925920.861156,"+00.0000,+298.130,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581925926.194937,"+00.0000,+298.126,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581925931.5330558,"+00.0000,+298.124,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581925936.8626018,"+00.0000,+298.126,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581925942.1962862,"+00.0000,+298.127,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581925947.5342991,"+00.0000,+298.127,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581925952.8633654,"+00.0000,+298.123,+00.0000,+00.0000","+0.00000,+0.52343,+0.00000,+0.00000",0,+000.0,+100.510
1581925958.1971438,"+00.0000,+298.117,+00.0000,+00.0000","+0.00000,+0.52344,+0.00000,+0.00000",0,+000.0,+100.510
1581925963.5336883,"+00.0000,+298.119,+00.0000,+00.0000","+0.00000,+0.52344,+0.00000,+0.00000",0,+000.0,+100.510
1581925968.8630419,"+00.0000,+298.125,+00.0000,+00.0000","+0.00000,+0.52342,+0.00000,+0.00000",0,+000.0,+100.510
1581925974.198976,"+00.0000,+298.132,+00.0000,+00.0000","+0.00000,+0.52341,+0.00000,+0.00000",0,+000.0,+100.510
1581925979.5370812,"+00.0000,+298.133,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925984.8599281,"+00.0000,+298.133,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925990.2003422,"+00.0000,+298.136,+00.0000,+00.0000","+0.00000,+0.52340,+0.00000,+0.00000",0,+000.0,+100.510
1581925995.538529,"+00.0000,+298.140,+00.0000,+00.0000","+0.00000,+0.52339,+0.00000,+0.00000",0,+000.0,+100.510
1581926000.8684814,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581926006.201624,"+00.0000,+298.146,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581926011.5400276,"+00.0000,+298.150,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581926016.8693235,"+00.0000,+298.154,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581926022.2031257,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581926027.5413072,"+00.0000,+298.155,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581926032.8678596,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581926038.2041357,"+00.0000,+298.152,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581926043.5427487,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581926048.8701758,"+00.0000,+298.145,+00.0000,+00.0000","+0.00000,+0.52337,+0.00000,+0.00000",0,+000.0,+100.510
1581926054.206132,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581926059.54404,"+00.0000,+298.144,+00.0000,+00.0000","+0.00000,+0.52338,+0.00000,+0.00000",0,+000.0,+100.510
1581926064.8720245,"+00.0000,+298.151,+00.0000,+00.0000","+0.00000,+0.52336,+0.00000,+0.00000",0,+000.0,+100.510
1581926070.2075481,"+00.0000,+298.163,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581926075.5456793,"+00.0000,+298.163,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581926080.8719254,"+00.0000,+298.163,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581926086.2089825,"+00.0000,+298.161,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581926091.5468247,"+00.0000,+298.162,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581926096.8742285,"+00.0000,+298.157,+00.0000,+00.0000","+0.00000,+0.52334,+0.00000,+0.00000",0,+000.0,+100.510
1581926102.2100344,"+00.0000,+298.156,+00.0000,+00.0000","+0.00000,+0.52335,+0.00000,+0.00000",0,+000.0,+100.510
1581926107.548228,"+00.0000,+298.163,+00.0000,+00.0000","+0.00000,+0.52333,+0.00000,+0.00000",0,+000.0,+100.510
1581926112.8768122,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581926118.2118523,"+00.0000,+298.166,+00.0000,+00.0000","+0.00000,+0.52332,+0.00000,+0.00000",0,+000.0,+100.510
1581926123.549431,"+00.0000,+298.170,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
1581926128.877409,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926134.211943,"+00.0000,+298.175,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926139.547964,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926144.8759427,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926150.2143667,"+00.0000,+298.175,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926155.5524678,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926160.8818288,"+00.0000,+298.181,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581926166.2157073,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581926171.5519114,"+00.0000,+298.175,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926176.880848,"+00.0000,+298.178,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926182.2170897,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581926187.5553153,"+00.0000,+298.181,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581926192.8845692,"+00.0000,+298.179,+00.0000,+00.0000","+0.00000,+0.52329,+0.00000,+0.00000",0,+000.0,+100.510
1581926198.2186067,"+00.0000,+298.177,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926203.5568097,"+00.0000,+298.174,+00.0000,+00.0000","+0.00000,+0.52330,+0.00000,+0.00000",0,+000.0,+100.510
1581926208.885177,"+00.0000,+298.172,+00.0000,+00.0000","+0.00000,+0.52331,+0.00000,+0.00000",0,+000.0,+100.510
