t,Sensor T [K],Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1560616281.918707,+155.94,+0.8555,+093.23,+0.9892,0,000,+324.9
1560616307.9489498,+156.05,+0.8552,+093.32,+0.9890,0,000,+324.9
1560616333.979152,+156.16,+0.8550,+093.41,+0.9888,0,000,+324.9
1560616360.0095654,+156.27,+0.8547,+093.51,+0.9886,0,000,+324.9
1560616386.0398798,+156.38,+0.8545,+093.61,+0.9885,0,000,+324.9
1560616412.0701663,+156.49,+0.8542,+093.71,+0.9883,0,000,+324.9
1560616438.100595,+156.60,+0.8540,+093.80,+0.9881,0,000,+324.9
1560616464.1306694,+156.71,+0.8537,+093.89,+0.9879,0,000,+324.9
1560616490.16098,+156.82,+0.8535,+093.98,+0.9877,0,000,+324.9
1560616516.1912131,+156.93,+0.8533,+094.08,+0.9875,0,000,+324.9
1560616542.2215104,+157.05,+0.8530,+094.16,+0.9874,0,000,+324.9
1560616568.2518451,+157.15,+0.8528,+094.26,+0.9872,0,000,+324.9
1560616594.2819679,+157.26,+0.8525,+094.36,+0.9870,0,000,+324.9
1560616620.3121405,+157.37,+0.8523,+094.44,+0.9868,0,000,+324.9
1560616646.3422105,+157.48,+0.8520,+094.55,+0.9866,0,000,+324.9
1560616672.37259,+157.59,+0.8518,+094.63,+0.9864,0,000,+324.9
1560616698.4027538,+157.69,+0.8516,+094.73,+0.9862,0,000,+324.9
1560616724.4330945,+157.81,+0.8513,+094.83,+0.9860,0,000,+324.9
1560616750.463184,+157.91,+0.8511,+094.93,+0.9859,0,000,+324.9
1560616776.4934864,+158.02,+0.8508,+095.01,+0.9857,0,000,+324.9
1560616802.5237753,+158.13,+0.8506,+095.10,+0.9855,0,000,+324.9
1560616828.5537887,+158.24,+0.8504,+095.19,+0.9853,0,000,+324.9
1560616854.5840468,+158.35,+0.8501,+095.28,+0.9851,0,000,+324.9
1560616880.6142042,+158.46,+0.8499,+095.37,+0.9850,0,000,+324.9
1560616906.6443467,+158.57,+0.8497,+095.46,+0.9848,0,000,+324.9
1560616932.6744022,+158.67,+0.8494,+095.55,+0.9846,0,000,+324.9
1560616958.7044854,+158.78,+0.8492,+095.65,+0.9844,0,000,+324.9
1560616984.734561,+158.89,+0.8489,+095.74,+0.9842,0,000,+324.9
1560617010.7647834,+158.99,+0.8487,+095.83,+0.9840,0,000,+324.9
1560617036.7947922,+159.10,+0.8484,+095.92,+0.9838,0,000,+324.9
1560617062.8245392,+159.21,+0.8482,+096.01,+0.9836,0,000,+324.9
1560617088.8543844,+159.32,+0.8480,+096.10,+0.9835,0,000,+324.9
1560617114.8842425,+159.42,+0.8477,+096.19,+0.9833,0,000,+324.9
1560617140.9135742,+159.54,+0.8475,+096.28,+0.9831,0,000,+324.9
1560617166.9423099,+159.64,+0.8473,+096.37,+0.9829,0,000,+324.9
1560617192.9727635,+159.75,+0.8470,+096.46,+0.9827,0,000,+324.9
1560617219.0031753,+159.86,+0.8468,+096.56,+0.9825,0,000,+324.9
1560617245.0335429,+159.96,+0.8466,+096.65,+0.9823,0,000,+324.9
1560617271.063987,+160.06,+0.8463,+096.73,+0.9821,0,000,+324.9
1560617297.0941002,+160.17,+0.8461,+096.83,+0.9819,0,000,+324.9
1560617323.1245267,+160.28,+0.8458,+096.92,+0.9818,0,000,+000.95
1560617349.1548734,+160.38,+0.8456,+097.02,+0.9816,0,000,+000.95
1560617375.1851895,+160.49,+0.8454,+097.10,+0.9814,0,000,+000.95
1560617401.215612,+160.60,+0.8451,+097.19,+0.9812,0,000,+000.95
1560617427.245725,+160.70,+0.8449,+097.28,+0.9810,0,000,+000.95
1560617453.2761383,+160.81,+0.8447,+097.37,+0.9808,0,000,+000.95
1560617479.3064356,+160.92,+0.8444,+097.47,+0.9806,0,000,+000.95
1560617505.3368704,+161.03,+0.8442,+097.56,+0.9805,0,000,+000.95
1560617531.3669367,+161.13,+0.8440,+097.65,+0.9803,0,000,+000.95
1560617557.397163,+161.23,+0.8437,+097.74,+0.9801,0,000,+000.95
1560617583.4274554,+161.34,+0.8435,+097.83,+0.9799,0,000,+000.95
1560617609.4577281,+161.44,+0.8433,+097.92,+0.9797,0,000,+000.95
1560617635.4882183,+161.54,+0.8430,+098.02,+0.9795,0,000,+000.95
1560617661.5184865,+161.65,+0.8428,+098.11,+0.9793,0,000,+000.95
1560617687.548943,+161.75,+0.8426,+098.20,+0.9791,0,000,+000.95
1560617713.5791392,+161.86,+0.8423,+098.29,+0.9789,0,000,+000.95
1560617739.609563,+161.96,+0.8421,+098.38,+0.9788,0,000,+000.95
1560617765.6399565,+162.07,+0.8419,+098.47,+0.9786,0,000,+000.95
1560617791.670264,+162.18,+0.8416,+098.56,+0.9784,0,000,+000.95
1560617817.7006733,+162.28,+0.8414,+098.66,+0.9782,0,000,+000.95
1560617843.7310393,+162.38,+0.8412,+098.74,+0.9780,0,000,+000.95
1560617869.7613862,+162.49,+0.8410,+098.84,+0.9778,0,000,+000.95
1560617895.791774,+162.59,+0.8407,+098.93,+0.9776,0,000,+000.95
1560617921.8221383,+162.69,+0.8405,+099.02,+0.9774,0,000,+000.95
1560617947.8524761,+162.80,+0.8403,+099.11,+0.9772,0,000,+000.95
1560617973.88272,+162.90,+0.8400,+099.21,+0.9770,0,000,+000.95
1560617999.9123294,+163.01,+0.8398,+099.30,+0.9769,0,000,+000.95
1560618025.9424863,+163.11,+0.8396,+099.39,+0.9767,0,000,+000.95
1560618051.9728808,+163.21,+0.8393,+099.49,+0.9765,0,000,+000.95
1560618078.003178,+163.32,+0.8391,+099.57,+0.9763,0,000,+000.95
1560618104.0336368,+163.42,+0.8389,+099.67,+0.9761,0,000,+000.95
1560618130.0637834,+163.52,+0.8387,+099.75,+0.9759,0,000,+000.95
1560618156.094117,+163.62,+0.8384,+099.85,+0.9757,0,000,+000.95
1560618182.1246018,+163.73,+0.8382,+099.94,+0.9755,0,000,+000.95
1560618208.1548297,+163.83,+0.8380,+100.04,+0.9753,0,000,+000.95
1560618234.1851277,+163.94,+0.8377,+100.13,+0.9751,0,000,+000.95
1560618260.2153895,+164.03,+0.8375,+100.22,+0.9750,0,000,+000.95
1560618286.2458348,+164.14,+0.8373,+100.32,+0.9748,0,000,+000.95
1560618312.2762282,+164.24,+0.8371,+100.41,+0.9746,0,000,+000.95
1560618338.3067758,+164.35,+0.8368,+100.50,+0.9744,0,000,+000.95
1560618364.337157,+164.45,+0.8366,+100.59,+0.9742,0,000,+000.95
1560618390.367553,+164.55,+0.8364,+100.68,+0.9740,0,000,+000.95
1560618416.3981154,+164.65,+0.8362,+100.77,+0.9738,0,000,+000.95
1560618442.428356,+164.75,+0.8359,+100.86,+0.9736,0,000,+000.95
1560618468.458878,+164.86,+0.8357,+100.96,+0.9734,0,000,+000.95
1560618494.489179,+164.95,+0.8355,+101.05,+0.9733,0,000,+000.95
1560618520.5196726,+165.06,+0.8353,+101.14,+0.9731,0,000,+000.95
1560618546.5501993,+165.15,+0.8350,+101.24,+0.9729,0,000,+000.95
1560618572.5806203,+165.25,+0.8348,+101.33,+0.9727,0,000,+000.95
1560618598.6111243,+165.35,+0.8346,+101.42,+0.9725,0,000,+000.95
1560618624.6414306,+165.44,+0.8344,+101.52,+0.9723,0,000,+000.95
1560618650.6719851,+165.55,+0.8341,+101.61,+0.9721,0,000,+000.95
1560618676.7022877,+165.65,+0.8339,+101.71,+0.9719,0,000,+000.95
1560618702.7328317,+165.75,+0.8337,+101.79,+0.9717,0,000,+000.95
1560618728.7633386,+165.85,+0.8335,+101.89,+0.9715,0,000,+000.95
1560618754.793822,+165.95,+0.8332,+101.98,+0.9713,0,000,+000.95
1560618780.8242476,+166.04,+0.8330,+102.07,+0.9712,0,000,+000.95
1560618806.8544965,+166.14,+0.8328,+102.17,+0.9710,0,000,+000.95
1560618832.8850539,+166.24,+0.8326,+102.25,+0.9708,0,000,+000.95
1560618858.9153924,+166.33,+0.8324,+102.35,+0.9706,0,000,+000.95
1560618884.9457402,+166.43,+0.8321,+102.45,+0.9704,0,000,+000.95
1560618910.9757495,+166.53,+0.8319,+102.54,+0.9702,0,000,+000.95
1560618937.0058606,+166.63,+0.8317,+102.64,+0.9700,0,000,+000.95
1560618963.0362265,+166.72,+0.8315,+102.73,+0.9698,0,000,+000.95
1560618989.066545,+166.82,+0.8312,+102.82,+0.9696,0,000,+000.95
1560619015.0950663,+166.92,+0.8310,+102.91,+0.9694,0,000,+000.95
1560619041.1252384,+167.02,+0.8308,+103.00,+0.9692,0,000,+000.95
1560619067.1556752,+167.12,+0.8306,+103.09,+0.9690,0,000,+000.95
1560619093.1859548,+167.22,+0.8303,+103.19,+0.9688,0,000,+000.95
1560619119.2163424,+167.31,+0.8301,+103.28,+0.9686,0,000,+000.95
1560619145.246685,+167.40,+0.8299,+103.38,+0.9685,0,000,+000.95
1560619171.2769897,+167.50,+0.8297,+103.47,+0.9683,0,000,+000.95
1560619197.307413,+167.60,+0.8295,+103.57,+0.9681,0,000,+000.95
1560619223.3375502,+167.69,+0.8293,+103.67,+0.9679,0,000,+000.95
1560619249.3678126,+167.79,+0.8290,+103.76,+0.9677,0,000,+000.95
1560619275.3981605,+167.88,+0.8288,+103.86,+0.9675,0,000,+000.95
1560619301.428518,+167.99,+0.8286,+103.94,+0.9673,0,000,+000.95
1560619327.4588547,+168.08,+0.8284,+104.04,+0.9671,0,000,+000.95
1560619353.4891279,+168.17,+0.8282,+104.13,+0.9669,0,000,+000.95
1560619379.5196383,+168.28,+0.8279,+104.22,+0.9667,0,000,+000.95
1560619405.5498147,+168.36,+0.8277,+104.31,+0.9665,0,000,+000.95
1560619431.5802734,+168.46,+0.8275,+104.41,+0.9663,0,000,+000.95
1560619457.6106138,+168.56,+0.8273,+104.50,+0.9661,0,000,+000.95
1560619483.6410136,+168.65,+0.8271,+104.60,+0.9659,0,000,+000.95
1560619509.6713352,+168.75,+0.8269,+104.69,+0.9657,0,000,+000.95
1560619535.7015533,+168.85,+0.8266,+104.79,+0.9656,0,000,+000.95
1560619561.7318938,+168.94,+0.8264,+104.88,+0.9654,0,000,+000.95
1560619587.7621236,+169.04,+0.8262,+104.97,+0.9652,0,000,+000.95
1560619613.7925663,+169.13,+0.8260,+105.07,+0.9650,0,000,+000.95
1560619639.8225415,+169.23,+0.8258,+105.16,+0.9648,0,000,+000.95
1560619665.8529835,+169.32,+0.8256,+105.25,+0.9646,0,000,+000.95
1560619691.8831553,+169.41,+0.8253,+105.35,+0.9644,0,000,+000.95
1560619717.913535,+169.51,+0.8251,+105.44,+0.9642,0,000,+000.95
1560619743.9438689,+169.61,+0.8249,+105.54,+0.9640,0,000,+000.95
1560619769.9741557,+169.70,+0.8247,+105.63,+0.9638,0,000,+000.95
1560619796.0045269,+169.80,+0.8245,+105.72,+0.9636,0,000,+000.95
1560619822.0329006,+169.88,+0.8243,+105.82,+0.9634,0,000,+000.95
1560619848.063196,+169.98,+0.8241,+105.92,+0.9632,0,000,+000.95
1560619874.093242,+170.07,+0.8238,+106.02,+0.9630,0,000,+000.95
1560619900.1235282,+170.17,+0.8236,+106.10,+0.9628,0,000,+000.95
1560619926.1537793,+170.27,+0.8234,+106.20,+0.9627,0,000,+000.95
1560619952.1839886,+170.36,+0.8232,+106.29,+0.9625,0,000,+000.95
1560619978.2143257,+170.46,+0.8230,+106.38,+0.9623,0,000,+000.95
1560620004.244489,+170.55,+0.8228,+106.48,+0.9621,0,000,+000.95
1560620030.274851,+170.64,+0.8226,+106.57,+0.9619,0,000,+000.95
1560620056.3050652,+170.73,+0.8223,+106.66,+0.9617,0,000,+000.95
1560620082.3353398,+170.83,+0.8221,+106.76,+0.9615,0,000,+000.95
1560620108.365552,+170.92,+0.8219,+106.85,+0.9613,0,000,+000.95
1560620134.3957934,+171.01,+0.8217,+106.95,+0.9611,0,000,+000.95
1560620160.4247212,+171.11,+0.8215,+107.05,+0.9609,0,000,+000.95
1560620186.455001,+171.20,+0.8213,+107.14,+0.9607,0,000,+000.95
1560620212.4854844,+171.29,+0.8211,+107.23,+0.9605,0,000,+000.95
1560620238.5157416,+171.39,+0.8209,+107.33,+0.9603,0,000,+000.95
1560620264.5461888,+171.48,+0.8206,+107.42,+0.9601,0,000,+000.95
1560620290.5762212,+171.58,+0.8204,+107.51,+0.9599,0,000,+000.95
1560620316.6065943,+171.67,+0.8202,+107.61,+0.9597,0,000,+000.95
1560620342.6369805,+171.76,+0.8200,+107.70,+0.9596,0,000,+000.95
1560620368.6671882,+171.85,+0.8198,+107.80,+0.9594,0,000,+000.95
1560620394.69762,+171.95,+0.8196,+107.89,+0.9592,0,000,+000.95
1560620420.727747,+172.03,+0.8194,+107.98,+0.9590,0,000,+000.95
1560620446.758166,+172.13,+0.8192,+108.09,+0.9588,0,000,+000.95
1560620472.7884877,+172.22,+0.8190,+108.18,+0.9586,0,000,+000.95
1560620498.8188684,+172.31,+0.8187,+108.28,+0.9584,0,000,+000.95
1560620524.84921,+172.40,+0.8185,+108.37,+0.9582,0,000,+000.95
1560620550.879343,+172.50,+0.8183,+108.47,+0.9580,0,000,+000.95
1560620576.9083688,+172.59,+0.8181,+108.56,+0.9578,0,000,+000.95
1560620602.9381673,+172.68,+0.8179,+108.65,+0.9576,0,000,+000.95
1560620628.9685814,+172.78,+0.8177,+108.75,+0.9574,0,000,+000.95
1560620654.999016,+172.86,+0.8175,+108.84,+0.9572,0,000,+000.95
1560620681.0295596,+172.96,+0.8173,+108.95,+0.9570,0,000,+000.95
1560620707.0599337,+173.05,+0.8171,+109.04,+0.9568,0,000,+000.95
1560620733.0902805,+173.14,+0.8169,+109.13,+0.9566,0,000,+000.95
1560620759.120746,+173.23,+0.8167,+109.22,+0.9564,0,000,+000.95
1560620785.150961,+173.32,+0.8165,+109.32,+0.9562,0,000,+000.95
1560620811.181383,+173.41,+0.8162,+109.42,+0.9560,0,000,+000.95
1560620837.2116141,+173.50,+0.8160,+109.51,+0.9558,0,000,+000.95
1560620863.2420177,+173.59,+0.8158,+109.61,+0.9556,0,000,+000.95
1560620889.2725463,+173.69,+0.8156,+109.70,+0.9554,0,000,+000.95
1560620915.3028822,+173.78,+0.8154,+109.79,+0.9553,0,000,+000.95
1560620941.333369,+173.88,+0.8152,+109.89,+0.9551,0,000,+000.95
1560620967.363633,+173.96,+0.8150,+109.98,+0.9549,0,000,+000.95
1560620993.3941207,+174.05,+0.8148,+110.08,+0.9547,0,000,+000.95
1560621019.423643,+174.14,+0.8146,+110.17,+0.9545,0,000,+000.95
1560621045.4522457,+174.23,+0.8144,+110.27,+0.9543,0,000,+000.95
1560621071.482683,+174.32,+0.8142,+110.37,+0.9541,0,000,+000.95
1560621097.5131128,+174.41,+0.8140,+110.46,+0.9539,0,000,+000.95
1560621123.543628,+174.50,+0.8138,+110.57,+0.9537,0,000,+000.95
1560621149.5740523,+174.59,+0.8136,+110.66,+0.9535,0,000,+000.95
1560621175.604702,+174.68,+0.8133,+110.76,+0.9533,0,000,+000.95
1560621201.6350808,+174.78,+0.8131,+110.85,+0.9531,0,000,+000.95
1560621227.6656945,+174.87,+0.8129,+110.94,+0.9529,0,000,+000.95
1560621253.6961267,+174.96,+0.8127,+111.04,+0.9527,0,000,+000.95
1560621279.7267072,+175.05,+0.8125,+111.13,+0.9525,0,000,+000.95
1560621305.75719,+175.14,+0.8123,+111.23,+0.9523,0,000,+000.95
1560621331.7876823,+175.23,+0.8121,+111.32,+0.9521,0,000,+000.95
1560621357.818131,+175.31,+0.8119,+111.42,+0.9519,0,000,+000.95
1560621383.8483458,+175.40,+0.8117,+111.51,+0.9517,0,000,+000.95
1560621409.878877,+175.49,+0.8115,+111.62,+0.9515,0,000,+000.95
1560621435.9091458,+175.58,+0.8113,+111.71,+0.9513,0,000,+000.95
1560621461.937859,+175.67,+0.8111,+111.81,+0.9511,0,000,+000.95
1560621487.968516,+175.76,+0.8109,+111.90,+0.9509,0,000,+000.95
1560621513.9990456,+175.85,+0.8107,+111.99,+0.9507,0,000,+000.95
1560621540.029487,+175.95,+0.8105,+112.09,+0.9505,0,000,+000.95
1560621566.0591247,+176.03,+0.8103,+112.19,+0.9503,0,000,+000.95
1560621592.0897863,+176.12,+0.8101,+112.28,+0.9501,0,000,+000.95
1560621618.1197934,+176.21,+0.8099,+112.38,+0.9499,0,000,+000.95
1560621644.1504834,+176.30,+0.8097,+112.48,+0.9497,0,000,+000.95
1560621670.1807675,+176.39,+0.8095,+112.57,+0.9495,0,000,+000.95
1560621696.2110403,+176.48,+0.8093,+112.67,+0.9493,0,000,+000.95
1560621722.2417166,+176.56,+0.8091,+112.77,+0.9491,0,000,+000.95
1560621748.2720504,+176.65,+0.8089,+112.87,+0.9489,0,000,+000.95
1560621774.3025684,+176.74,+0.8087,+112.97,+0.9487,0,000,+000.95
1560621800.3328464,+176.83,+0.8085,+113.06,+0.9485,0,000,+000.95
1560621826.3634443,+176.93,+0.8083,+113.16,+0.9483,0,000,+000.95
1560621852.3939037,+177.01,+0.8081,+113.25,+0.9481,0,000,+000.95
1560621878.424478,+177.10,+0.8079,+113.34,+0.9479,0,000,+000.95
1560621904.4547312,+177.19,+0.8077,+113.44,+0.9477,0,000,+000.95
1560621930.485214,+177.27,+0.8075,+113.53,+0.9475,0,000,+000.95
1560621956.5158415,+177.36,+0.8073,+113.63,+0.9473,0,000,+000.95
1560621982.5461602,+177.45,+0.8071,+113.73,+0.9471,0,000,+000.95
1560622008.5769036,+177.53,+0.8069,+113.83,+0.9469,0,000,+000.95
1560622034.6070502,+177.62,+0.8067,+113.93,+0.9467,0,000,+000.95
1560622060.6377208,+177.71,+0.8065,+114.02,+0.9465,0,000,+000.95
1560622086.6682982,+177.80,+0.8063,+114.12,+0.9464,0,000,+000.95
1560622112.6969414,+177.88,+0.8061,+114.21,+0.9462,0,000,+000.95
1560622138.7243097,+177.97,+0.8059,+114.31,+0.9460,0,000,+000.95
1560622164.754312,+178.07,+0.8057,+114.40,+0.9458,0,000,+000.95
1560622190.7847173,+178.15,+0.8055,+114.50,+0.9456,0,000,+000.95
1560622216.8148332,+178.24,+0.8053,+114.59,+0.9454,0,000,+000.95
1560622242.8452008,+178.32,+0.8051,+114.69,+0.9452,0,000,+000.95
1560622268.875548,+178.41,+0.8049,+114.79,+0.9450,0,000,+000.95
1560622294.9057314,+178.49,+0.8047,+114.88,+0.9448,0,000,+000.95
1560622320.9361115,+178.58,+0.8045,+114.98,+0.9446,0,000,+000.95
1560622346.966225,+178.67,+0.8043,+115.07,+0.9444,0,000,+000.95
1560622372.9966497,+178.75,+0.8041,+115.17,+0.9442,0,000,+000.95
1560622399.0260825,+178.84,+0.8039,+115.27,+0.9440,0,000,+000.95
1560622425.0563745,+178.93,+0.8037,+115.35,+0.9438,0,000,+000.95
1560622451.0864673,+179.02,+0.8035,+115.44,+0.9436,0,000,+000.95
1560622477.1166096,+179.10,+0.8033,+115.54,+0.9434,0,000,+000.95
1560622503.1466558,+179.19,+0.8031,+115.63,+0.9432,0,000,+000.95
1560622529.1769204,+179.28,+0.8029,+115.72,+0.9430,0,000,+000.95
1560622555.207291,+179.36,+0.8027,+115.82,+0.9428,0,000,+000.95
1560622581.2374446,+179.45,+0.8025,+115.91,+0.9426,0,000,+000.95
1560622607.2677438,+179.53,+0.8023,+116.00,+0.9424,0,000,+000.95
1560622633.2978342,+179.62,+0.8021,+116.10,+0.9422,0,000,+000.95
1560622659.3282254,+179.71,+0.8019,+116.19,+0.9420,0,000,+000.95
1560622685.358466,+179.79,+0.8017,+116.28,+0.9418,0,000,+000.95
1560622711.3885036,+179.88,+0.8015,+116.38,+0.9416,0,000,+000.95
1560622737.4188108,+179.96,+0.8013,+116.47,+0.9414,0,000,+000.95
1560622763.4488194,+180.05,+0.8012,+116.56,+0.9412,0,000,+000.95
1560622789.4791257,+180.14,+0.8009,+116.65,+0.9410,0,000,+000.95
1560622815.5092943,+180.22,+0.8008,+116.74,+0.9408,0,000,+000.95
1560622841.539509,+180.31,+0.8006,+116.84,+0.9406,0,000,+000.95
1560622867.5697277,+180.40,+0.8004,+116.94,+0.9404,0,000,+000.95
1560622893.5999353,+180.47,+0.8002,+117.02,+0.9402,0,000,+000.95
1560622919.6302583,+180.56,+0.8000,+117.12,+0.9399,0,000,+000.95
1560622945.6596029,+180.65,+0.7998,+117.22,+0.9397,0,000,+000.95
1560622971.6898923,+180.73,+0.7996,+117.31,+0.9396,0,000,+000.95
1560622997.7200305,+180.82,+0.7994,+117.40,+0.9394,0,000,+000.95
1560623023.7502594,+180.91,+0.7992,+117.50,+0.9392,0,000,+000.95
1560623049.7805836,+180.99,+0.7990,+117.59,+0.9390,0,000,+000.95
1560623075.810617,+181.07,+0.7988,+117.68,+0.9388,0,000,+000.95
1560623101.8409114,+181.17,+0.7986,+117.77,+0.9386,0,000,+000.95
1560623127.870829,+181.25,+0.7984,+117.87,+0.9384,0,000,+000.95
1560623153.9009967,+181.33,+0.7982,+117.96,+0.9382,0,000,+000.95
1560623179.9311705,+181.41,+0.7981,+118.05,+0.9380,0,000,+000.95
1560623205.9612558,+181.49,+0.7979,+118.15,+0.9378,0,000,+000.95
1560623231.9916327,+181.58,+0.7977,+118.24,+0.9376,0,000,+000.95
1560623258.0201867,+181.67,+0.7975,+118.33,+0.9373,0,000,+000.95
1560623284.0504994,+181.75,+0.7973,+118.43,+0.9372,0,000,+000.95
1560623310.0808537,+181.83,+0.7971,+118.52,+0.9370,0,000,+000.95
1560623336.1112518,+181.92,+0.7969,+118.62,+0.9368,0,000,+000.95
1560623362.141462,+182.00,+0.7967,+118.71,+0.9366,0,000,+000.95
1560623388.1718016,+182.09,+0.7965,+118.80,+0.9364,0,000,+000.95
1560623414.2016492,+182.18,+0.7963,+118.89,+0.9362,0,000,+000.95
1560623440.2319655,+182.26,+0.7961,+118.99,+0.9360,0,000,+000.95
1560623466.262367,+182.34,+0.7959,+119.08,+0.9358,0,000,+000.95
1560623492.2925446,+182.43,+0.7957,+119.17,+0.9356,0,000,+000.95
1560623518.3229034,+182.51,+0.7956,+119.27,+0.9354,0,000,+000.95
1560623544.3522773,+182.59,+0.7954,+119.36,+0.9351,0,000,+000.95
1560623570.3826215,+182.67,+0.7952,+119.46,+0.9349,0,000,+000.95
1560623596.4129262,+182.76,+0.7950,+119.56,+0.9347,0,000,+000.95
1560623622.4415836,+182.84,+0.7948,+119.65,+0.9345,0,000,+000.95
1560623648.4719708,+182.92,+0.7946,+119.74,+0.9343,0,000,+000.95
1560623674.502287,+183.01,+0.7944,+119.83,+0.9341,0,000,+000.95
1560623700.5325658,+183.10,+0.7942,+119.93,+0.9339,0,000,+000.95
1560623726.5628629,+183.17,+0.7940,+120.02,+0.9337,0,000,+000.95
1560623752.5932484,+183.26,+0.7939,+120.11,+0.9335,0,000,+000.95
1560623778.6236012,+183.34,+0.7937,+120.21,+0.9333,0,000,+000.95
1560623804.6540308,+183.42,+0.7935,+120.30,+0.9331,0,000,+000.95
1560623830.6841664,+183.51,+0.7933,+120.39,+0.9329,0,000,+000.95
1560623856.7144723,+183.59,+0.7931,+120.49,+0.9327,0,000,+000.95
1560623882.7449238,+183.67,+0.7929,+120.58,+0.9325,0,000,+000.95
1560623908.775154,+183.75,+0.7927,+120.67,+0.9323,0,000,+000.95
1560623934.8056138,+183.83,+0.7925,+120.77,+0.9321,0,000,+000.95
1560623960.83585,+183.92,+0.7923,+120.87,+0.9319,0,000,+000.95
1560623986.866245,+184.00,+0.7922,+120.96,+0.9317,0,000,+000.95
1560624012.8955479,+184.08,+0.7920,+121.05,+0.9315,0,000,+000.95
1560624038.9251113,+184.17,+0.7918,+121.14,+0.9313,0,000,+000.95
1560624064.9552014,+184.25,+0.7916,+121.23,+0.9311,0,000,+000.95
1560624090.9857965,+184.33,+0.7914,+121.32,+0.9309,0,000,+000.95
1560624117.0166714,+184.41,+0.7912,+121.43,+0.9307,0,000,+000.95
1560624143.0471346,+184.49,+0.7910,+121.52,+0.9305,0,000,+000.95
1560624169.0778236,+184.58,+0.7909,+121.61,+0.9303,0,000,+000.95
1560624195.108187,+184.66,+0.7907,+121.71,+0.9301,0,000,+000.95
1560624221.1387467,+184.74,+0.7905,+121.80,+0.9299,0,000,+000.95
1560624247.169178,+184.82,+0.7903,+121.90,+0.9297,0,000,+000.95
1560624273.199648,+184.90,+0.7901,+121.99,+0.9295,0,000,+000.95
1560624299.230275,+184.99,+0.7899,+122.08,+0.9293,0,000,+000.95
1560624325.2607534,+185.07,+0.7897,+122.17,+0.9291,0,000,+000.95
1560624351.2913659,+185.15,+0.7896,+122.27,+0.9289,0,000,+000.95
1560624377.3216171,+185.24,+0.7894,+122.37,+0.9287,0,000,+000.95
1560624403.3522737,+185.32,+0.7892,+122.46,+0.9285,0,000,+000.95
1560624429.382873,+185.40,+0.7890,+122.55,+0.9283,0,000,+000.95
1560624455.4134808,+185.47,+0.7888,+122.64,+0.9281,0,000,+000.95
1560624481.444101,+185.55,+0.7886,+122.74,+0.9279,0,000,+000.95
1560624507.474708,+185.64,+0.7884,+122.84,+0.9277,0,000,+000.95
1560624533.5054128,+185.72,+0.7883,+122.93,+0.9275,0,000,+000.95
1560624559.5341303,+185.80,+0.7881,+123.03,+0.9273,0,000,+000.95
1560624585.5647244,+185.88,+0.7879,+123.12,+0.9271,0,000,+000.95
1560624611.5949836,+185.97,+0.7877,+123.22,+0.9269,0,000,+000.95
1560624637.6255019,+186.04,+0.7875,+123.31,+0.9267,0,000,+000.95
1560624663.6560526,+186.13,+0.7873,+123.40,+0.9265,0,000,+000.95
1560624689.6863432,+186.20,+0.7872,+123.49,+0.9263,0,000,+000.95
1560624715.7170126,+186.29,+0.7870,+123.59,+0.9261,0,000,+000.95
1560624741.747058,+186.37,+0.7868,+123.68,+0.9259,0,000,+000.95
1560624767.7777019,+186.44,+0.7866,+123.78,+0.9256,0,000,+000.95
1560624793.8078098,+186.52,+0.7864,+123.87,+0.9254,0,000,+000.95
1560624819.8384569,+186.60,+0.7862,+123.97,+0.9252,0,000,+000.95
1560624845.8688672,+186.69,+0.7861,+124.06,+0.9250,0,000,+000.95
1560624871.8991542,+186.77,+0.7859,+124.16,+0.9248,0,000,+000.95
1560624897.9289494,+186.85,+0.7857,+124.25,+0.9246,0,000,+000.95
1560624923.959456,+186.93,+0.7855,+124.35,+0.9244,0,000,+000.95
1560624949.9896762,+187.01,+0.7853,+124.44,+0.9242,0,000,+000.95
1560624976.0190449,+187.09,+0.7851,+124.53,+0.9240,0,000,+000.95
1560625002.0449333,+187.17,+0.7850,+124.63,+0.9238,0,000,+000.95
1560625028.0710669,+187.25,+0.7848,+124.72,+0.9236,0,000,+000.95
1560625054.0978315,+187.33,+0.7846,+124.82,+0.9234,0,000,+000.95
1560625080.128223,+187.40,+0.7844,+124.92,+0.9232,0,000,+000.95
1560625106.1586192,+187.49,+0.7842,+125.01,+0.9230,0,000,+000.95
1560625132.1892085,+187.56,+0.7841,+125.10,+0.9228,0,000,+000.95
1560625158.2195385,+187.65,+0.7839,+125.20,+0.9226,0,000,+000.95
1560625184.250159,+187.72,+0.7837,+125.30,+0.9224,0,000,+000.95
1560625210.2787907,+187.80,+0.7835,+125.39,+0.9222,0,000,+000.95
1560625236.304159,+187.88,+0.7833,+125.48,+0.9220,0,000,+000.95
1560625262.3345244,+187.96,+0.7832,+125.58,+0.9218,0,000,+000.95
1560625288.3647768,+188.05,+0.7830,+125.67,+0.9216,0,000,+000.95
1560625314.394836,+188.12,+0.7828,+125.76,+0.9214,0,000,+000.95
1560625340.424813,+188.20,+0.7826,+125.86,+0.9212,0,000,+000.95
1560625366.45533,+188.28,+0.7824,+125.95,+0.9210,0,000,+000.95
